,wifi_a,wifi_b,count,distance,meanTime,maxSpeed
11,49.0,88.0,7.0,82.73,3.5714285714285716,82.73
12,88.0,95.0,212.0,53.3,13.44811320754717,106.6
13,49.0,5.0,13.0,73.03,19.615384615384617,146.06
14,5.0,22.0,1.0,121.22,7.0,17.31714285714286
15,22.0,95.0,1.0,157.9,0.0,315.8
16,88.0,5.0,25.0,91.38,12.2,45.69
17,95.0,105.0,3.0,212.35,9.333333333333334,106.175
0,95.0,88.0,5.0,53.3,5577.4,0.05037807183364839
1,95.0,5.0,3.0,39.38,1365.0,0.10255208333333334
2,95.0,99.0,1.0,97.82,834.0,0.11729016786570742
3,99.0,5.0,1.0,59.06,2754.0,0.021445170660856935
0,22.0,95.0,8.0,157.9,3426.75,1.23359375
1,95.0,32.0,2.0,87.51,2116.0,0.0420923520923521
2,95.0,49.0,4.0,55.08,255.5,1.899310344827586
3,49.0,5.0,1.0,73.03,2372.0,0.030788364249578416
4,5.0,95.0,3.0,39.38,134.33333333333334,5.625714285714286
5,95.0,88.0,5.0,53.3,122.0,17.766666666666666
6,88.0,84.0,1.0,126.06,2261.0,0.055754091110128266
7,84.0,95.0,3.0,76.73,1364.6666666666667,0.9964935064935065
8,95.0,13.0,3.0,76.05,66.33333333333333,25.349999999999998
9,88.0,5.0,1.0,91.38,145.0,0.6302068965517241
10,5.0,13.0,1.0,114.24,5.0,22.848
11,88.0,13.0,1.0,22.87,7.0,3.2671428571428573
12,13.0,92.0,1.0,154.36,2.0,77.18
13,92.0,95.0,1.0,156.67,1.0,156.67
14,49.0,84.0,1.0,60.58,191.0,0.31717277486910994
15,84.0,32.0,1.0,57.42,200.0,0.2871
16,32.0,99.0,2.0,27.73,1705.0,13.865
17,32.0,5.0,1.0,48.84,1605.0,0.030429906542056077
18,5.0,22.0,1.0,121.22,110.0,1.102
0,32.0,99.0,2.0,27.73,312.5,0.09764084507042253
1,99.0,66.0,1.0,266.73,2886.0,0.09242203742203743
2,66.0,96.0,1.0,64.72,293.0,0.22088737201365188
3,96.0,22.0,1.0,150.17,635.0,0.23648818897637794
4,22.0,33.0,3.0,24.53,31.666666666666668,8.176666666666668
5,33.0,32.0,1.0,74.92,557.0,0.13450628366247755
6,99.0,22.0,1.0,64.39,1674.0,0.03846475507765831
7,22.0,5.0,1.0,121.22,3976.0,0.030487927565392352
8,5.0,33.0,1.0,114.67,2315.0,0.049533477321814255
0,33.0,22.0,432.0,24.53,44.25925925925926,24.53
1,22.0,105.0,61.0,63.38,62.40983606557377,126.76
2,105.0,33.0,137.0,59.19,97.64963503649635,29.595
3,22.0,99.0,62.0,64.39,109.93548387096774,128.78
4,99.0,105.0,3.0,114.55,0.6666666666666666,229.1
5,33.0,99.0,73.0,55.62,34.178082191780824,18.54
6,33.0,120.0,17.0,88.04,11.411764705882353,22.01
7,22.0,120.0,14.0,86.98,72.07142857142857,21.745
8,120.0,99.0,2.0,40.56,93.0,20.28
9,120.0,105.0,5.0,146.43,4.0,36.6075
0,5.0,32.0,116.0,48.84,252.8793103448276,97.68
1,32.0,84.0,1.0,57.42,15129.0,0.0037953599048185607
2,84.0,5.0,7.0,58.5,1936.857142857143,14.625
3,84.0,88.0,1.0,126.06,2.0,63.03
4,88.0,32.0,1.0,140.16,676.0,0.20733727810650887
5,32.0,99.0,17.0,27.73,16.176470588235293,27.73
6,99.0,22.0,1.0,64.39,2.0,32.195
7,22.0,32.0,1.0,88.88,1.0,88.88
8,99.0,5.0,11.0,59.06,166.8181818181818,118.12
9,5.0,95.0,5.0,39.38,384.6,6.5633333333333335
10,95.0,32.0,1.0,87.51,1926.0,0.045436137071651096
11,84.0,99.0,1.0,84.36,1862.0,0.045306122448979594
0,105.0,22.0,3.0,63.38,6954.666666666667,126.76
1,22.0,99.0,1.0,64.39,4345.0,0.01481933256616801
2,99.0,33.0,3.0,55.62,1038.3333333333333,0.45590163934426226
3,33.0,22.0,2.0,24.53,8.5,4.906000000000001
4,105.0,33.0,2.0,59.19,931.0,0.1999662162162162
0,95.0,99.0,5.0,97.82,1123.2,97.82
1,99.0,5.0,46.0,59.06,98.54347826086956,11.812000000000001
2,5.0,92.0,1.0,160.5,2012.0,0.0797713717693837
3,92.0,88.0,11.0,149.17,187.1818181818182,298.34
4,88.0,95.0,89.0,53.3,217.77528089887642,106.6
5,95.0,5.0,15.0,39.38,355.6666666666667,6.5633333333333335
6,5.0,88.0,2.0,91.38,957.0,3.1510344827586207
7,95.0,13.0,1.0,76.05,254.0,0.29940944881889764
8,13.0,5.0,2.0,114.24,159.0,114.24
9,99.0,22.0,4.0,64.39,45.25,128.78
10,22.0,33.0,1.0,24.53,5.0,4.906000000000001
11,33.0,5.0,1.0,114.67,1.0,114.67
12,99.0,84.0,1.0,84.36,2903.0,0.02905959352394075
13,84.0,5.0,1.0,58.5,6.0,9.75
14,5.0,32.0,1.0,48.84,921.0,0.05302931596091206
15,32.0,95.0,1.0,87.51,570.0,0.1535263157894737
16,99.0,88.0,4.0,147.2,4.75,49.06666666666666
17,88.0,49.0,2.0,82.73,0.5,165.46
18,49.0,99.0,7.0,126.11,6.857142857142857,42.03666666666667
19,49.0,95.0,3.0,55.08,8.333333333333334,9.18
20,5.0,49.0,11.0,73.03,4.909090909090909,36.515
21,5.0,22.0,6.0,121.22,37.333333333333336,20.203333333333333
22,22.0,49.0,1.0,190.46,3.0,63.48666666666667
23,99.0,13.0,1.0,169.72,93.0,1.8249462365591398
24,88.0,13.0,2.0,22.87,19.5,1.5246666666666668
25,95.0,92.0,18.0,156.67,153.94444444444446,313.34
26,95.0,105.0,2.0,212.35,1236.5,0.7398954703832752
0,5.0,120.0,2.0,44.14,2482.0,8.828
1,120.0,95.0,1.0,73.6,19.0,3.8736842105263154
2,95.0,22.0,1.0,157.9,7762.0,0.020342695181654213
3,22.0,5.0,1.0,121.22,20247.0,0.005987059811330074
4,120.0,99.0,1.0,40.56,5119.0,0.00792342254346552
5,99.0,22.0,1.0,64.39,2759.0,0.023338166002174702
6,22.0,120.0,1.0,86.98,21.0,4.141904761904762
0,33.0,22.0,179.0,24.53,120.8268156424581,12.265
1,33.0,105.0,62.0,59.19,119.0,29.595
2,22.0,105.0,24.0,63.38,35.125,126.76
3,22.0,99.0,1.0,64.39,12.0,5.365833333333334
4,99.0,33.0,1.0,55.62,161.0,0.3454658385093168
0,5.0,22.0,2.0,121.22,7.5,17.31714285714286
1,22.0,32.0,2.0,88.88,2.0,88.88
2,32.0,5.0,60.0,48.84,21.433333333333334,24.42
3,32.0,120.0,2.0,54.21,1106.0,6.023333333333333
0,95.0,22.0,25.0,157.9,0.32,315.8
1,22.0,5.0,24.0,121.22,315.75,24.244
2,5.0,88.0,7.0,91.38,2472.714285714286,45.69
3,5.0,95.0,26.0,39.38,6.346153846153846,7.876
4,95.0,84.0,1.0,76.73,16829.0,0.0045593915265315825
5,84.0,5.0,11.0,58.5,351.1818181818182,29.25
6,5.0,120.0,11.0,44.14,2.8181818181818183,22.07
7,5.0,99.0,2.0,59.06,33.0,2.9530000000000003
8,120.0,95.0,7.0,73.6,4.428571428571429,18.4
9,120.0,22.0,2.0,86.98,5.0,17.396
10,95.0,88.0,2.0,53.3,2.0,26.65
11,22.0,88.0,1.0,202.54,2.0,101.27
0,33.0,22.0,13.0,24.53,650.3076923076923,12.265
1,22.0,120.0,7.0,86.98,1453.857142857143,173.96
2,120.0,33.0,5.0,88.04,1226.8,22.01
3,33.0,5.0,3.0,114.67,1029.6666666666667,114.67
4,5.0,105.0,1.0,173.49,7.0,24.784285714285716
5,105.0,22.0,2.0,63.38,1.0,63.38
6,33.0,105.0,2.0,59.19,9.0,6.576666666666666
7,105.0,99.0,1.0,114.55,11810.0,0.009699407281964436
8,99.0,120.0,3.0,40.56,2749.3333333333335,10.14
9,5.0,22.0,3.0,121.22,8.0,15.1525
10,33.0,99.0,10.0,55.62,281.6,11.123999999999999
11,99.0,22.0,12.0,64.39,16.166666666666668,128.78
12,22.0,32.0,1.0,88.88,795.0,0.11179874213836477
13,32.0,120.0,1.0,54.21,517.0,0.10485493230174081
14,120.0,5.0,1.0,44.14,7.0,6.305714285714286
15,99.0,5.0,1.0,59.06,5.0,11.812000000000001
16,99.0,32.0,1.0,27.73,2542.0,0.010908733280881195
17,32.0,5.0,1.0,48.84,4.0,12.21
18,5.0,95.0,3.0,39.38,36.666666666666664,6.5633333333333335
19,95.0,84.0,1.0,76.73,37.0,2.073783783783784
20,84.0,13.0,1.0,147.24,0.0,294.48
21,13.0,5.0,1.0,114.24,44.0,2.596363636363636
22,120.0,95.0,1.0,73.6,2.0,36.8
23,95.0,99.0,1.0,97.82,0.0,195.64
0,5.0,32.0,29.0,48.84,29.517241379310345,16.28
1,32.0,95.0,2.0,87.51,6.5,29.17
2,32.0,22.0,2.0,88.88,6.5,44.44
3,32.0,120.0,1.0,54.21,4.0,13.5525
4,120.0,95.0,1.0,73.6,6.0,12.266666666666666
5,95.0,22.0,1.0,157.9,14.0,11.278571428571428
6,22.0,33.0,2.0,24.53,6.5,4.906000000000001
7,33.0,120.0,2.0,88.04,6.5,44.02
8,22.0,66.0,1.0,210.79,34.0,6.199705882352941
0,84.0,5.0,1.0,58.5,1475.0,0.03966101694915254
1,5.0,22.0,1.0,121.22,8.0,15.1525
2,22.0,84.0,1.0,146.05,1.0,146.05
3,84.0,88.0,1.0,126.06,2.0,63.03
4,88.0,33.0,1.0,201.51,1.0,201.51
5,33.0,95.0,1.0,153.3,7.0,21.900000000000002
6,95.0,84.0,1.0,76.73,2563.0,0.02993757315645728
7,84.0,66.0,1.0,329.09,6101.0,0.05394033764956564
8,66.0,96.0,1.0,64.72,20.0,3.2359999999999998
9,96.0,105.0,1.0,88.97,41.0,2.17
10,105.0,99.0,1.0,114.55,11.0,10.413636363636364
11,99.0,32.0,1.0,27.73,42.0,0.6602380952380953
12,32.0,84.0,1.0,57.42,2209.0,0.025993662290629244
0,88.0,95.0,1.0,53.3,22.0,2.4227272727272724
1,95.0,33.0,1.0,153.3,59.0,2.5983050847457627
2,33.0,22.0,2.0,24.53,9.0,2.7255555555555557
3,22.0,96.0,1.0,150.17,42.0,3.57547619047619
4,96.0,66.0,1.0,64.72,17.0,3.807058823529412
5,66.0,33.0,1.0,211.28,77.0,2.743896103896104
6,22.0,99.0,1.0,64.39,12.0,5.365833333333334
7,99.0,120.0,1.0,40.56,3.0,13.520000000000001
0,5.0,32.0,26.0,48.84,121.15384615384616,16.28
1,5.0,84.0,1.0,58.5,9.0,6.5
2,84.0,32.0,1.0,57.42,1.0,57.42
3,32.0,22.0,3.0,88.88,38.666666666666664,44.44
4,22.0,33.0,35.0,24.53,13.8,24.53
5,33.0,120.0,1.0,88.04,275.0,0.32014545454545457
6,120.0,5.0,1.0,44.14,53.0,0.8328301886792453
7,32.0,99.0,9.0,27.73,3664.777777777778,13.865
8,32.0,120.0,2.0,54.21,39.0,2.085
9,5.0,99.0,2.0,59.06,651.0,8.437142857142858
10,99.0,22.0,11.0,64.39,6.181818181818182,64.39
11,33.0,99.0,7.0,55.62,14.285714285714286,13.905
12,33.0,5.0,3.0,114.67,1.3333333333333333,114.67
13,5.0,95.0,1.0,39.38,6.0,6.5633333333333335
14,95.0,99.0,1.0,97.82,1.0,97.82
15,5.0,22.0,1.0,121.22,9.0,13.46888888888889
0,95.0,5.0,2.0,39.38,691.0,5.625714285714286
1,5.0,88.0,2.0,91.38,6.5,30.459999999999997
2,5.0,96.0,1.0,261.85,36.0,7.273611111111112
3,96.0,66.0,2.0,64.72,18.5,3.807058823529412
4,66.0,95.0,2.0,364.53,3299.5,0.24514458641560186
5,96.0,95.0,1.0,300.94,42750.0,0.00703953216374269
6,5.0,120.0,1.0,44.14,15.0,2.9426666666666668
7,120.0,33.0,1.0,88.04,8.0,11.005
8,33.0,66.0,1.0,211.28,73.0,2.894246575342466
9,66.0,105.0,1.0,152.18,30.0,5.072666666666667
10,105.0,33.0,1.0,59.19,16.0,3.699375
11,33.0,88.0,1.0,201.51,65.0,3.100153846153846
0,33.0,22.0,15.0,24.53,65.0,12.265
1,22.0,105.0,1.0,63.38,1.0,63.38
2,105.0,33.0,1.0,59.19,3.0,19.73
3,33.0,99.0,2.0,55.62,117.0,0.9269999999999999
0,95.0,88.0,68.0,53.3,34.39705882352941,26.65
1,95.0,92.0,19.0,156.67,51.05263157894737,313.34
2,92.0,88.0,5.0,149.17,22.0,49.72333333333333
3,88.0,13.0,4.0,22.87,6.25,3.811666666666667
4,13.0,95.0,5.0,76.05,4.0,76.05
5,88.0,5.0,2.0,91.38,2.0,45.69
6,5.0,95.0,1.0,39.38,6.0,6.5633333333333335
7,95.0,99.0,3.0,97.82,1933.6666666666667,195.64
8,99.0,88.0,1.0,147.2,5.0,29.439999999999998
9,5.0,13.0,1.0,114.24,5.0,22.848
0,95.0,33.0,1.0,153.3,311.0,0.49292604501607723
1,33.0,88.0,1.0,201.51,321.0,0.6277570093457944
2,88.0,5.0,6.0,91.38,583.6666666666666,30.459999999999997
3,5.0,95.0,9.0,39.38,761.2222222222222,6.5633333333333335
4,95.0,49.0,11.0,55.08,941.9090909090909,11.016
5,95.0,105.0,2.0,212.35,195.0,70.78333333333333
6,5.0,49.0,6.0,73.03,161.5,73.03
7,5.0,105.0,1.0,173.49,27.0,6.4255555555555555
8,105.0,88.0,1.0,260.65,3.0,86.88333333333333
9,88.0,49.0,11.0,82.73,60.63636363636363,165.46
10,88.0,95.0,26.0,53.3,204.1153846153846,17.766666666666666
11,88.0,99.0,1.0,147.2,11.0,13.381818181818181
12,99.0,5.0,2.0,59.06,5.0,11.812000000000001
13,5.0,120.0,2.0,44.14,5.0,8.828
14,120.0,22.0,2.0,86.98,3.0,28.993333333333336
15,22.0,99.0,3.0,64.39,0.0,128.78
16,22.0,96.0,1.0,150.17,5.0,30.034
17,96.0,66.0,3.0,64.72,7.666666666666667,64.72
18,66.0,5.0,1.0,325.65,16.0,20.353125
0,95.0,99.0,5.0,97.82,717.4,195.64
1,95.0,5.0,67.0,39.38,12.805970149253731,19.69
2,5.0,33.0,3.0,114.67,217.0,114.67
3,33.0,13.0,1.0,223.7,7460.0,0.029986595174262734
4,13.0,5.0,4.0,114.24,14.5,57.12
5,5.0,88.0,70.0,91.38,14.757142857142858,91.38
6,88.0,95.0,31.0,53.3,822.3548387096774,26.65
7,95.0,13.0,3.0,76.05,31.333333333333332,25.349999999999998
8,95.0,22.0,2.0,157.9,1.5,157.9
9,22.0,5.0,4.0,121.22,6.25,30.305
10,22.0,88.0,1.0,202.54,3.0,67.51333333333334
11,5.0,99.0,10.0,59.06,14.0,11.812000000000001
12,5.0,120.0,2.0,44.14,3.0,14.713333333333333
13,120.0,95.0,1.0,73.6,3.0,24.53333333333333
14,99.0,22.0,2.0,64.39,0.0,128.78
15,22.0,33.0,2.0,24.53,4.0,6.1325
16,120.0,22.0,1.0,86.98,5.0,17.396
17,99.0,33.0,1.0,55.62,4.0,13.905
0,88.0,95.0,79.0,53.3,280.253164556962,26.65
1,95.0,5.0,45.0,39.38,50.62222222222222,7.876
2,5.0,99.0,1.0,59.06,6.0,9.843333333333334
3,99.0,88.0,1.0,147.2,4.0,36.8
4,88.0,5.0,9.0,91.38,25.555555555555557,30.459999999999997
5,88.0,13.0,2.0,22.87,6.5,4.574
6,95.0,49.0,12.0,55.08,7.25,13.77
7,49.0,88.0,2.0,82.73,1.0,82.73
8,5.0,84.0,1.0,58.5,5.0,11.7
9,84.0,66.0,1.0,329.09,53.0,6.209245283018867
0,99.0,32.0,10.0,27.73,179.5,9.243333333333334
1,32.0,5.0,192.0,48.84,82.16145833333333,97.68
2,5.0,99.0,23.0,59.06,762.2608695652174,9.843333333333334
3,5.0,84.0,3.0,58.5,197.0,11.7
4,32.0,22.0,14.0,88.88,123.5,88.88
5,22.0,5.0,6.0,121.22,39.166666666666664,24.244
6,5.0,120.0,18.0,44.14,5.166666666666667,14.713333333333333
7,32.0,120.0,3.0,54.21,7.0,10.842
8,120.0,105.0,6.0,146.43,3.8333333333333335,48.81
9,105.0,22.0,33.0,63.38,1.5757575757575757,126.76
10,32.0,33.0,9.0,74.92,2.888888888888889,37.46
11,33.0,5.0,20.0,114.67,2.75,114.67
12,120.0,95.0,2.0,73.6,2.5,36.8
13,95.0,105.0,1.0,212.35,2.0,106.175
14,22.0,33.0,18.0,24.53,10.722222222222221,6.1325
15,33.0,120.0,4.0,88.04,8.25,22.01
16,120.0,22.0,6.0,86.98,3.5,28.993333333333336
17,105.0,32.0,3.0,130.85,4.333333333333333,130.85
18,105.0,33.0,11.0,59.19,6.181818181818182,14.7975
19,5.0,105.0,2.0,173.49,6.0,34.698
20,95.0,22.0,1.0,157.9,0.0,315.8
21,84.0,120.0,1.0,95.0,11.0,8.636363636363637
22,120.0,99.0,4.0,40.56,9.0,10.14
23,99.0,22.0,2.0,64.39,6.5,128.78
24,99.0,33.0,34.0,55.62,12.294117647058824,13.905
0,22.0,33.0,10.0,24.53,297.4,8.176666666666668
1,22.0,99.0,8.0,64.39,1895.875,128.78
2,99.0,33.0,3.0,55.62,296.6666666666667,7.945714285714286
3,22.0,105.0,1.0,63.38,600.0,0.10563333333333334
4,105.0,33.0,1.0,59.19,603.0,0.0981592039800995
5,99.0,105.0,1.0,114.55,10696.0,0.010709611069558714
0,5.0,95.0,3.0,39.38,857.3333333333334,5.625714285714286
1,5.0,49.0,1.0,73.03,15787.0,0.004625958066763793
2,49.0,88.0,1.0,82.73,10467.0,0.007903888411197097
3,88.0,95.0,1.0,53.3,323.0,0.16501547987616097
4,95.0,22.0,1.0,157.9,1.0,157.9
5,22.0,5.0,1.0,121.22,5.0,24.244
6,95.0,49.0,1.0,55.08,1133.0,0.04861429832303619
0,84.0,101.0,32.0,29.03,306.15625,9.676666666666668
1,101.0,5.0,1.0,82.63,225.0,0.36724444444444443
2,5.0,95.0,8.0,39.38,87.625,6.5633333333333335
3,95.0,88.0,1.0,53.3,4.0,13.325
4,88.0,84.0,1.0,126.06,204.0,0.6179411764705882
5,84.0,99.0,1.0,84.36,638.0,0.1322257053291536
6,99.0,5.0,3.0,59.06,102.33333333333333,9.843333333333334
7,5.0,88.0,3.0,91.38,419.6666666666667,0.8015789473684211
8,88.0,13.0,1.0,22.87,592.0,0.03863175675675676
9,13.0,5.0,1.0,114.24,908.0,0.12581497797356828
10,95.0,101.0,1.0,90.35,746.0,0.12111260053619302
0,99.0,5.0,2.0,59.06,5683.0,0.014464854273818271
1,99.0,95.0,1.0,97.82,3748.0,0.02609925293489861
2,95.0,88.0,1.0,53.3,1748.0,0.03049199084668192
3,88.0,5.0,1.0,91.38,1618.0,0.056477132262051914
0,120.0,22.0,1.0,86.98,10130.0,0.008586377097729516
1,22.0,99.0,8.0,64.39,82.875,64.39
2,22.0,33.0,2.0,24.53,61.5,1.115
3,22.0,32.0,1.0,88.88,2.0,44.44
4,32.0,99.0,12.0,27.73,16.0,13.865
0,22.0,99.0,14.0,64.39,40.714285714285715,64.39
1,99.0,5.0,1.0,59.06,22.0,2.6845454545454546
2,5.0,22.0,2.0,121.22,184.0,5.772380952380952
3,22.0,33.0,3.0,24.53,119.0,4.906000000000001
4,22.0,32.0,2.0,88.88,32.5,8.08
5,32.0,99.0,5.0,27.73,29.2,9.243333333333334
6,32.0,5.0,1.0,48.84,393.0,0.12427480916030535
7,33.0,5.0,2.0,114.67,6.5,229.34
8,33.0,66.0,1.0,211.28,39.0,5.417435897435897
0,105.0,22.0,1.0,63.38,558.0,0.11358422939068101
1,22.0,99.0,1.0,64.39,17635.0,0.0036512616954919195
2,99.0,32.0,1.0,27.73,133.0,0.20849624060150376
3,32.0,120.0,2.0,54.21,6.5,54.21
4,32.0,33.0,1.0,74.92,54.0,1.3874074074074074
5,33.0,120.0,2.0,88.04,26.0,3.827826086956522
6,33.0,99.0,1.0,55.62,105.0,0.5297142857142857
0,22.0,5.0,3.0,121.22,9117.333333333334,0.4540074906367041
1,22.0,88.0,1.0,202.54,12584.0,0.016095041322314048
2,88.0,5.0,5.0,91.38,5.8,30.459999999999997
3,88.0,13.0,1.0,22.87,3.0,7.623333333333334
4,13.0,5.0,1.0,114.24,0.0,228.48
5,5.0,99.0,12.0,59.06,9.166666666666666,11.812000000000001
6,99.0,88.0,3.0,147.2,9.666666666666666,49.06666666666666
7,5.0,33.0,4.0,114.67,7.0,229.34
8,33.0,99.0,12.0,55.62,12.0,11.123999999999999
9,99.0,22.0,5.0,64.39,151.6,64.39
10,22.0,33.0,9.0,24.53,69.55555555555556,8.176666666666668
11,33.0,32.0,2.0,74.92,5.5,149.84
12,32.0,22.0,3.0,88.88,21.333333333333332,44.44
13,99.0,32.0,4.0,27.73,16.0,3.0811111111111114
14,32.0,5.0,1.0,48.84,276.0,0.17695652173913046
15,33.0,95.0,2.0,153.3,91.0,21.900000000000002
16,33.0,88.0,1.0,201.51,50.0,4.0302
0,5.0,13.0,2.0,114.24,144.0,1.1777319587628865
1,5.0,99.0,1.0,59.06,19.0,3.108421052631579
2,99.0,33.0,1.0,55.62,31.0,1.7941935483870968
3,33.0,22.0,2.0,24.53,6.5,49.06
0,95.0,22.0,10.0,157.9,5317.3,157.9
1,22.0,5.0,12.0,121.22,18.0,24.244
2,5.0,95.0,74.0,39.38,55.08108108108108,7.876
3,95.0,99.0,1.0,97.82,90.0,1.0868888888888888
4,99.0,5.0,1.0,59.06,20.0,2.9530000000000003
0,88.0,5.0,2.0,91.38,4.0,22.845
1,5.0,13.0,2.0,114.24,17.0,28.56
2,13.0,95.0,1.0,76.05,2.0,38.025
3,95.0,92.0,1.0,156.67,2.0,78.335
4,92.0,88.0,1.0,149.17,1.0,149.17
5,5.0,95.0,2.0,39.38,6.5,6.5633333333333335
6,5.0,33.0,1.0,114.67,23.0,4.985652173913044
7,33.0,22.0,1.0,24.53,10.0,2.4530000000000003
8,22.0,5.0,1.0,121.22,19.0,6.38
9,13.0,32.0,1.0,163.03,18.0,9.057222222222222
10,32.0,88.0,1.0,140.16,14633.0,0.009578350304107155
11,88.0,13.0,1.0,22.87,5.0,4.574
0,120.0,32.0,3.0,54.21,18569.0,0.7635211267605634
1,32.0,33.0,1.0,74.92,5627.0,0.013314377110360761
2,33.0,22.0,5.0,24.53,8.6,6.1325
3,22.0,99.0,5.0,64.39,13.0,128.78
4,99.0,33.0,5.0,55.62,18.0,13.905
5,33.0,5.0,5.0,114.67,2.0,57.335
6,5.0,99.0,4.0,59.06,6.5,11.812000000000001
7,5.0,120.0,2.0,44.14,348.0,22.07
8,120.0,99.0,1.0,40.56,5.0,8.112
9,5.0,95.0,1.0,39.38,7.0,5.625714285714286
10,95.0,99.0,1.0,97.82,0.0,195.64
11,5.0,32.0,8.0,48.84,33.75,16.28
12,120.0,22.0,1.0,86.98,1305.0,0.06665134099616858
13,22.0,5.0,2.0,121.22,833.5,17.31714285714286
14,22.0,95.0,1.0,157.9,12.0,13.158333333333333
15,95.0,49.0,1.0,55.08,1.0,55.08
16,49.0,88.0,1.0,82.73,2.0,41.365
17,88.0,33.0,1.0,201.51,1.0,201.51
18,33.0,105.0,1.0,59.19,36.0,1.6441666666666666
19,105.0,32.0,1.0,130.85,55.0,2.379090909090909
0,88.0,95.0,421.0,53.3,67.19714964370546,106.6
1,88.0,13.0,771.0,22.87,13.182879377431906,45.74
2,13.0,95.0,162.0,76.05,59.839506172839506,152.1
3,88.0,5.0,1.0,91.38,4.0,22.845
4,5.0,95.0,2.0,39.38,1289.0,5.625714285714286
5,13.0,5.0,1.0,114.24,935.0,0.12218181818181818
0,95.0,88.0,789.0,53.3,11.32446134347275,106.6
1,88.0,5.0,6.0,91.38,7.333333333333333,22.845
2,5.0,95.0,5.0,39.38,9.8,6.5633333333333335
3,88.0,92.0,5.0,149.17,5.0,298.34
4,92.0,95.0,6.0,156.67,2.1666666666666665,313.34
5,88.0,13.0,6.0,22.87,24.333333333333332,45.74
6,13.0,92.0,1.0,154.36,12.0,12.863333333333335
7,13.0,95.0,3.0,76.05,7.666666666666667,76.05
8,95.0,49.0,3.0,55.08,9.0,110.16
9,88.0,49.0,1.0,82.73,10.0,8.273
10,5.0,22.0,1.0,121.22,7.0,17.31714285714286
11,22.0,88.0,1.0,202.54,2.0,101.27
12,88.0,33.0,1.0,201.51,0.0,403.02
13,33.0,5.0,1.0,114.67,4.0,28.6675
14,5.0,120.0,1.0,44.14,4.0,11.035
15,120.0,88.0,1.0,115.57,36012.0,0.003209208041763856
0,5.0,95.0,358.0,39.38,27.075418994413408,78.76
1,95.0,88.0,333.0,53.3,24.384384384384383,106.6
2,95.0,22.0,237.0,157.9,26.21518987341772,315.8
3,88.0,5.0,123.0,91.38,32.86991869918699,45.69
4,22.0,5.0,108.0,121.22,33.50925925925926,121.22
5,88.0,22.0,95.0,202.54,46.82105263157895,405.08
6,95.0,120.0,24.0,73.6,10.291666666666666,147.2
7,120.0,5.0,16.0,44.14,4.9375,88.28
8,88.0,120.0,9.0,115.57,6.888888888888889,231.14
9,95.0,105.0,7.0,212.35,3.857142857142857,424.7
10,105.0,22.0,3.0,63.38,3.6666666666666665,126.76
11,5.0,105.0,3.0,173.49,6.333333333333333,34.698
12,22.0,120.0,12.0,86.98,45.5,173.96
13,88.0,105.0,4.0,260.65,59.25,65.1625
14,120.0,105.0,1.0,146.43,1.0,146.43
15,95.0,99.0,7.0,97.82,51.714285714285715,97.82
16,5.0,99.0,3.0,59.06,19.666666666666668,9.843333333333334
17,88.0,99.0,2.0,147.2,32.5,9.813333333333333
18,22.0,99.0,7.0,64.39,28.142857142857142,128.78
0,95.0,88.0,426.0,53.3,66.28873239436619,106.6
1,88.0,13.0,85.0,22.87,43.88235294117647,45.74
2,13.0,95.0,59.0,76.05,55.016949152542374,25.349999999999998
3,88.0,5.0,3.0,91.38,42.0,30.459999999999997
4,5.0,95.0,1.0,39.38,6.0,6.5633333333333335
0,84.0,101.0,6.0,29.03,1293.5,58.06
1,101.0,99.0,1.0,113.35,381.0,0.29750656167979
2,99.0,5.0,2.0,59.06,7.0,8.437142857142858
3,5.0,84.0,2.0,58.5,10658.0,0.09435483870967742
4,101.0,5.0,1.0,82.63,27.0,3.06037037037037
5,5.0,95.0,3.0,39.38,4334.0,6.5633333333333335
6,84.0,88.0,1.0,126.06,1510.0,0.08348344370860927
7,88.0,5.0,1.0,91.38,357.0,0.25596638655462184
8,95.0,88.0,1.0,53.3,208.0,0.25625
9,88.0,99.0,1.0,147.2,545.0,0.27009174311926604
0,84.0,101.0,442.0,29.03,66.78506787330316,58.06
1,101.0,32.0,3.0,86.22,378.3333333333333,8.622
2,101.0,49.0,11.0,54.17,68.54545454545455,108.34
3,49.0,84.0,15.0,60.58,6.333333333333333,15.145
4,84.0,5.0,8.0,58.5,441.75,58.5
5,32.0,99.0,1.0,27.73,2235.0,0.012407158836689039
6,99.0,84.0,1.0,84.36,7462.0,0.01130528008576789
0,5.0,95.0,4101.0,39.38,7.4389173372348205,78.76
1,5.0,88.0,235.0,91.38,14.795744680851064,182.76
2,95.0,88.0,207.0,53.3,11.03864734299517,106.6
3,95.0,22.0,72.0,157.9,23.84722222222222,315.8
4,22.0,5.0,105.0,121.22,25.61904761904762,30.305
5,5.0,99.0,11.0,59.06,7.363636363636363,59.06
6,99.0,95.0,7.0,97.82,18.0,97.82
7,22.0,88.0,10.0,202.54,69.2,202.54
8,95.0,105.0,15.0,212.35,3.1333333333333333,424.7
9,105.0,5.0,15.0,173.49,6.933333333333334,173.49
0,95.0,88.0,330.0,53.3,14.824242424242424,106.6
1,95.0,5.0,265.0,39.38,9.777358490566037,13.126666666666667
2,88.0,5.0,51.0,91.38,10.784313725490197,91.38
3,95.0,49.0,41.0,55.08,7.536585365853658,110.16
