wifi,X,Y,parents,ID,restored_x,restored_y
9193,260.0,177.0,37114:99,2_virtual,263.170432,177.010396
80693,261.0,154.0,120:22899,2_virtual,256.200862,151.74229
3581,310.0,186.0,88:22899,2_virtual,304.94565,184.788307
31006,262.0,178.0,37114:22899,2_virtual,263.170432,177.010396
97081,327.0,205.0,16442:95695,2_virtual,323.5895,208.748489
5411,232.0,128.0,10197:23286,2_virtual,231.048222,125.269662
20197,374.0,213.0,13:95695,2_virtual,376.772586,212.234033
59053,264.0,167.0,52173:41941,2_virtual,263.170432,177.010396
76000,321.0,199.0,52173:54110:95695,2_virtual,323.5895,208.748489
64428,289.0,175.0,41941:54110,2_virtual,295.605502,173.922491
83850,298.0,179.0,41941:95695,2_virtual,298.542306,180.289302
82575,297.0,223.0,49:80781,2_virtual,299.489077,219.407513
20602,294.0,251.0,49:52711,2_virtual,293.130126,249.97533
14088,321.0,188.0,22899:13,2_virtual,306.077556,181.726417
72389,275.0,192.0,22899:54549,2_virtual,273.541481,183.542203
9358,219.0,142.0,33:22899,2_virtual,213.368771,138.99126
69840,338.0,228.0,13:52711,2_virtual,342.283863,235.228159
83146,342.0,200.0,13:80781,2_virtual,339.156466,200.381842
25555,236.0,182.0,33:52711,2_virtual,234.8195,180.374359
17467,296.0,205.0,54549:80781,2_virtual,292.873077,204.893878
3586,269.0,195.0,22899:80781:52711,2_virtual,266.014574,190.375833
71080,283.0,191.0,37114:80781,2_virtual,287.394523,193.228916
77035,277.0,211.0,49:22899,2_virtual,276.735225,213.986068
5173,335.0,192.0,55554:13,2_virtual,337.034725,194.273799
46282,341.0,206.0,54110:95695,2_virtual,342.238159,205.594444
13730,345.0,186.0,70481:13,2_virtual,340.699551,181.671941
93136,298.0,175.0,70481:55554:54110,2_virtual,298.582565,174.489873
13386,264.0,181.0,10197:5149:21135,2_virtual,263.170432,177.010396
10405,274.0,195.0,13719:21135,2_virtual,266.014574,190.375833
7435,268.0,193.0,5149:13719,2_virtual,266.014574,190.375833
84968,240.0,156.0,10197:13719,2_virtual,239.844309,158.206684
49146,268.0,213.0,84:52173,2_virtual,269.603088,216.159457
17068,273.0,189.0,99:58286,2_virtual,273.541481,183.542203
23204,341.0,216.0,88:58286,2_virtual,341.921345,209.633834
63835,250.0,139.0,120:10197,2_virtual,248.337786,138.117243
92221,283.0,184.0,22899:95,2_virtual,273.541481,183.542203
45290,329.0,199.0,88:52173,2_virtual,337.034725,194.273799
7428,269.0,175.0,99:22899:95,2_virtual,263.170432,177.010396
97804,263.0,173.0,22899:52173,2_virtual,263.170432,177.010396
86382,265.0,176.0,22899:5,2_virtual,263.170432,177.010396
60122,355.0,211.0,58352:95,2_virtual,347.233413,210.050467
97472,279.0,220.0,16442:84,2_virtual,279.811783,220.553072
80366,318.0,201.0,5:95695,2_virtual,309.788537,205.727901
95402,284.0,181.0,99:94371,2_virtual,273.541481,183.542203
97191,355.0,133.0,94371:92,2_virtual,380.579236,129.452811
46680,323.0,219.0,94371:70591,2_virtual,323.5895,208.748489
36698,306.0,195.0,94371:52173,2_virtual,299.242245,195.277785
64007,340.0,169.0,55506:94371,2_virtual,347.193365,169.198675
96185,364.0,210.0,94371:13,2_virtual,362.971623,211.452847
74467,319.0,233.0,49:94371,2_virtual,318.76181,234.17121
33584,358.0,225.0,13:70591,2_virtual,346.41377,220.500919
2037,219.0,136.0,99:31646,2_virtual,216.991779,130.219811
62986,277.0,177.0,55554:52173,2_virtual,273.541481,183.542203
26980,311.0,189.0,55554:95695,2_virtual,304.94565,184.788307
5857,299.0,172.0,70481:63749:41941,2_virtual,298.582565,174.489873
82027,277.0,156.0,70481:40516,2_virtual,279.5192,149.800834
37425,258.0,186.0,33156:52173,2_virtual,266.014574,190.375833
31308,214.0,155.0,33:33156,2_virtual,218.561262,155.067329
52225,244.0,213.0,33156:84,2_virtual,255.016972,208.227254
68781,256.0,177.0,42520:33,2_virtual,263.170432,177.010396
96773,227.0,170.0,33:53486,2_virtual,225.653122,168.927674
13480,257.0,228.0,84:53486,2_virtual,259.282055,236.453814
81242,272.0,224.0,49:33156,2_virtual,270.507656,222.10376
15218,321.0,232.0,49:54110,2_virtual,318.76181,234.17121
26431,302.0,185.0,55554:54110,2_virtual,304.94565,184.788307
84484,293.0,221.0,84:54110,2_virtual,294.565218,214.523345
