m,trajs
"7.12-48,123,172,71,160,113+7","[[2375, 0], [2375, 3], [2374, 2], [2294, 0], [2294, 3], [2293, 0], [2293, 3], [2292, 0], [2292, 3], [2291, 0], [2291, 3], [2290, 3], [2289, 2], [2209, 0], [2209, 3], [2208, 2], [2128, 0], [2128, 2], [2048, 0], [2048, 3], [2047, 3], [2046, 0], [2046, 2], [1966, 3], [1965, 2], [1885, 3], [1884, 0], [1884, 3], [1883, 3], [1882, 0], [1882, 3], [1881, 3], [1880, 2], [1800, 0], [1800, 2], [1720, 4], [1721, 2]]"
"7.12-48,123,172,71,160,113+8","[[1641, 1], [1721, 1], [1801, 3], [1800, 0], [1800, 3], [1799, 1], [1879, 0], [1879, 1], [1959, 1], [2039, 3], [2038, 0], [2038, 4], [2039, 0], [2039, 4], [2040, 1], [2120, 4], [2121, 1], [2201, 4], [2202, 0], [2202, 4], [2203, 1], [2283, 4], [2284, 1], [2364, 0], [2364, 4], [2365, 4], [2366, 1], [2446, 0], [2446, 1], [2526, 4], [2527, 0], [2527, 1], [2607, 3], [2606, 1], [2686, 0], [2686, 1], [2766, 1], [2846, 0], [2846, 1], [2926, 0], [2926, 4], [2927, 1]]"
"7.12-48,123,172,71,160,113+9","[[3007, 0], [3007, 0], [3007, 0], [3007, 0], [3007, 0], [3007, 0], [3007, 3], [3006, 2], [2926, 0], [2926, 2], [2846, 0], [2846, 2], [2766, 2], [2686, 0], [2686, 2], [2606, 2], [2526, 4], [2527, 0], [2527, 3], [2526, 2], [2446, 0], [2446, 3], [2445, 2], [2365, 3], [2364, 0], [2364, 3], [2363, 2], [2283, 2], [2203, 3], [2202, 0], [2202, 2], [2122, 3], [2121, 3], [2120, 3], [2119, 2], [2039, 0], [2039, 3], [2038, 0], [2038, 2], [1958, 4], [1959, 2], [1879, 0], [1879, 2], [1799, 4], [1800, 0], [1800, 2], [1720, 4], [1721, 2]]"
"7.12-48,123,172,71,160,113+10","[[1641, 1], [1721, 3], [1720, 1], [1800, 0], [1800, 4], [1801, 1], [1881, 4], [1882, 0], [1882, 4], [1883, 4], [1884, 0], [1884, 1], [1964, 4], [1965, 4], [1966, 1], [2046, 0], [2046, 4], [2047, 4], [2048, 0], [2048, 1], [2128, 0], [2128, 4], [2129, 1], [2209, 0], [2209, 4], [2210, 4], [2211, 1], [2291, 0], [2291, 4], [2292, 0], [2292, 4], [2293, 0], [2293, 4], [2294, 0], [2294, 4], [2295, 1], [2375, 0]]"
"7.12-48,123,172,71,160,113+11",[]
"7.12-48,74,54,133,29,213+1","[[3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 4], [3345, 4], [3346, 4], [3347, 0], [3347, 4], [3348, 0], [3348, 4], [3349, 1], [3429, 0], [3429, 4], [3430, 4], [3431, 4], [3432, 0], [3432, 4], [3433, 4], [3434, 4]]"
"7.12-48,74,54,133,29,213+2","[[3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 0], [3435, 3], [3434, 3], [3433, 3], [3432, 0], [3432, 3], [3431, 3], [3430, 3], [3429, 0], [3429, 2], [3349, 3], [3348, 0], [3348, 3], [3347, 0], [3347, 3], [3346, 3], [3345, 3], [3344, 0], [3344, 3], [3343, 3], [3342, 3], [3341, 0], [3341, 2], [3261, 3], [3260, 3], [3259, 2], [3179, 0], [3179, 3], [3178, 2], [3098, 3]]"
"7.12-48,74,54,133,29,213+3","[[3097, 4], [3098, 1], [3178, 4], [3179, 0], [3179, 4], [3180, 1], [3260, 1], [3340, 4], [3341, 0], [3341, 4], [3342, 4], [3343, 4], [3344, 0], [3344, 4], [3345, 4], [3346, 4], [3347, 0], [3347, 4], [3348, 0], [3348, 4], [3349, 1], [3429, 0], [3429, 4], [3430, 4], [3431, 4], [3432, 0], [3432, 4], [3433, 4], [3434, 4], [3435, 0], [3435, 4], [3436, 4], [3437, 0], [3437, 4], [3438, 4], [3439, 1]]"
"7.12-48,74,54,133,29,213+4","[[3519, 3], [3518, 3], [3517, 2], [3437, 0], [3437, 3], [3436, 3], [3435, 0], [3435, 3], [3434, 3], [3433, 3], [3432, 0], [3432, 3], [3431, 3], [3430, 3], [3429, 0], [3429, 2], [3349, 3], [3348, 0], [3348, 3], [3347, 0], [3347, 3], [3346, 3], [3345, 3]]"
"7.12-48,74,54,133,29,213+5","[[3344, 4], [3345, 4], [3346, 4], [3347, 0], [3347, 4], [3348, 0], [3348, 1], [3428, 4], [3429, 0], [3429, 4], [3430, 4], [3431, 4], [3432, 0], [3432, 4], [3433, 4], [3434, 4]]"
"7.12-48,74,54,133,29,213+6","[[3435, 3], [3434, 3], [3433, 3], [3432, 0], [3432, 3], [3431, 3], [3430, 3], [3429, 0], [3429, 3], [3428, 2], [3348, 0], [3348, 3], [3347, 0], [3347, 3], [3346, 3], [3345, 3], [3344, 0], [3344, 3], [3343, 3], [3342, 3], [3341, 0], [3341, 2], [3261, 3], [3260, 2], [3180, 3], [3179, 0], [3179, 3], [3178, 3], [3177, 2]]"
"7.12-48,74,54,133,29,213+7","[[3097, 4], [3098, 4], [3099, 1], [3179, 0], [3179, 1], [3259, 4], [3260, 1], [3340, 4], [3341, 0], [3341, 4], [3342, 4], [3343, 4]]"
"7.12-48,74,54,133,29,213+8",[]
"7.12-240,98,90,159,90,22+1",[]
"7.12-240,98,90,159,90,22+2",[]
"7.12-240,98,90,159,90,22+3",[]
"7.12-240,98,90,159,90,22+4",[]
"7.12-240,98,90,159,90,22+5",[]
"7.12-240,98,90,159,90,22+6",[]
"7.12-240,98,90,159,90,22+7",[]
"7.12-240,98,90,159,90,22+8",[]
"7.12-240,98,90,159,90,22+9",[]
"7.12-240,98,90,159,90,22+10",[]
"7.12-240,98,90,159,90,22+11",[]
"7.12-240,98,90,159,90,22+12",[]
"7.12-240,98,90,159,90,22+13",[]
"7.12-240,98,90,159,90,22+14",[]
"7.12-240,98,90,159,90,22+15",[]
"7.12-240,98,90,159,90,22+16",[]
"7.12-240,98,90,159,90,22+17",[]
"7.12-240,98,90,159,90,22+18",[]
"7.12-240,98,90,159,90,22+19",[]
"7.12-240,98,90,159,90,22+20",[]
"7.12-240,98,90,159,90,22+21",[]
"7.12-240,98,90,159,90,22+22",[]
"7.12-240,98,90,159,90,22+23",[]
"7.12-240,98,90,159,90,22+24",[]
"7.12-240,98,90,159,90,22+25",[]
"7.12-240,98,90,159,90,22+26",[]
"7.12-240,98,90,159,90,22+27",[]
"7.12-240,98,90,159,90,22+28",[]
"7.12-240,98,90,159,90,22+29",[]
"7.12-240,98,90,159,90,22+30",[]
"7.12-240,98,90,159,90,22+31",[]
"7.12-240,98,90,159,90,22+32",[]
"7.12-240,98,90,159,90,22+33",[]
"7.12-240,98,90,159,90,22+34",[]
"7.12-240,98,90,159,90,22+35",[]
"7.12-240,98,90,159,90,22+36",[]
"7.12-240,98,90,159,90,22+37",[]
"7.12-240,98,90,159,90,22+38",[]
"7.12-240,98,90,159,90,22+39",[]
"7.12-240,98,90,159,90,22+40",[]
"7.12-240,98,90,159,90,22+41",[]
"7.12-240,98,90,159,90,22+42",[]
"7.12-240,98,90,159,90,22+43",[]
"7.12-240,98,90,159,90,22+44","[[3418, 0], [3418, 0]]"
"7.12-240,98,90,159,90,22+45","[[1641, 1], [1721, 3], [1720, 1], [1800, 0], [1800, 4], [1801, 4], [1802, 1], [1882, 0], [1882, 4], [1883, 4], [1884, 0], [1884, 1], [1964, 4], [1965, 1], [2045, 4], [2046, 0], [2046, 4], [2047, 4], [2048, 0], [2048, 1], [2128, 0], [2128, 4], [2129, 1], [2209, 0], [2209, 4], [2210, 4], [2211, 1], [2291, 0], [2291, 4], [2292, 0], [2292, 4], [2293, 0], [2293, 4], [2294, 0], [2294, 1], [2374, 4], [2375, 0]]"
"7.12-240,98,90,159,90,22+46",[]
"7.12-240,98,90,159,90,22+47","[[3418, 0], [3418, 0], [3418, 0], [3418, 0], [3418, 0], [3418, 0], [3418, 0]]"
"7.12-240,98,90,159,90,22+48",[]
"7.12-240,98,90,159,90,22+49",[]
"7.12-240,98,90,159,90,22+50","[[3097, 0], [3097, 0], [3097, 0], [3097, 2], [3017, 3], [3016, 3], [3015, 2], [2935, 3], [2934, 0], [2934, 1], [3014, 1], [3094, 3], [3093, 0], [3093, 3], [3092, 1], [3172, 3], [3171, 0], [3171, 3], [3170, 0], [3170, 2], [3090, 3], [3089, 0], [3089, 3], [3088, 0], [3088, 2], [3008, 3]]"
"7.12-240,98,90,159,90,22+51","[[3007, 0], [3007, 0], [3007, 0], [3007, 0], [3007, 0], [3007, 0], [3007, 0], [3007, 0], [3007, 0], [3007, 0], [3007, 0], [3007, 0], [3007, 0], [3007, 0], [3007, 0], [3007, 0], [3007, 0], [3007, 0], [3007, 0], [3007, 0], [3007, 0], [3007, 0], [3007, 0], [3007, 0], [3007, 0], [3007, 0], [3007, 0], [3007, 0], [3007, 0], [3007, 0], [3007, 0], [3007, 0], [3007, 0], [3007, 0], [3007, 0], [3007, 0], [3007, 0], [3007, 0]]"
"7.12-216,50,20,254,96,65+1","[[3344, 3], [3343, 3], [3342, 3], [3341, 0], [3341, 2], [3261, 3], [3260, 3], [3259, 2], [3179, 0], [3179, 3], [3178, 3], [3177, 2]]"
"7.12-216,50,20,254,96,65+2","[[3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 4], [3098, 1], [3178, 4], [3179, 0], [3179, 4], [3180, 1], [3260, 1], [3340, 4], [3341, 0], [3341, 4], [3342, 4], [3343, 4]]"
"7.12-216,50,20,254,96,65+3","[[3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 4], [3345, 4], [3346, 4], [3347, 0], [3347, 4], [3348, 0], [3348, 1], [3428, 4], [3429, 0], [3429, 4], [3430, 4], [3431, 4], [3432, 0], [3432, 4], [3433, 4], [3434, 4]]"
"7.12-216,50,20,254,96,65+4","[[3435, 3], [3434, 3], [3433, 3], [3432, 0], [3432, 3], [3431, 3], [3430, 3], [3429, 0], [3429, 2], [3349, 3], [3348, 0], [3348, 3], [3347, 0], [3347, 3], [3346, 3], [3345, 3], [3344, 0], [3344, 3], [3343, 3], [3342, 3], [3341, 0], [3341, 2], [3261, 3], [3260, 3], [3259, 2], [3179, 0], [3179, 3], [3178, 2], [3098, 3]]"
"7.12-216,50,20,254,96,65+5","[[3097, 4], [3098, 1], [3178, 4], [3179, 0], [3179, 4], [3180, 1], [3260, 1], [3340, 4], [3341, 0], [3341, 4], [3342, 4], [3343, 4], [3344, 0], [3344, 4], [3345, 4], [3346, 4], [3347, 0], [3347, 4], [3348, 0], [3348, 1], [3428, 4], [3429, 0], [3429, 4], [3430, 4], [3431, 4], [3432, 0], [3432, 4], [3433, 4], [3434, 4]]"
"7.12-216,50,20,254,96,65+6","[[3435, 3], [3434, 3], [3433, 3], [3432, 0], [3432, 3], [3431, 3], [3430, 3], [3429, 0], [3429, 1], [3509, 1], [3589, 0], [3589, 1], [3669, 1], [3749, 0], [3749, 3], [3748, 1], [3828, 0], [3828, 3], [3827, 0], [3827, 1], [3907, 1], [3987, 0], [3987, 3], [3986, 1], [4066, 0], [4066, 3], [4065, 2], [3985, 0], [3985, 3], [3984, 0], [3984, 1], [4064, 0], [4064, 3], [4063, 0], [4063, 1], [4143, 0], [4143, 3], [4142, 1]]"
"7.12-216,50,20,254,96,65+7","[[4222, 4], [4223, 2], [4143, 0], [4143, 2], [4063, 0], [4063, 4], [4064, 0], [4064, 2], [3984, 0], [3984, 4], [3985, 0], [3985, 1], [4065, 4], [4066, 0], [4066, 2], [3986, 4], [3987, 0], [3987, 2], [3907, 2], [3827, 0], [3827, 4], [3828, 0], [3828, 2], [3748, 4], [3749, 0], [3749, 2], [3669, 2], [3589, 0], [3589, 2], [3509, 2], [3429, 0], [3429, 3], [3428, 2], [3348, 0], [3348, 3], [3347, 0], [3347, 3], [3346, 3], [3345, 3]]"
"7.12-216,50,20,254,96,65+8","[[3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 4], [3345, 4], [3346, 4], [3347, 0], [3347, 4], [3348, 0], [3348, 1], [3428, 4], [3429, 0], [3429, 4], [3430, 4], [3431, 4], [3432, 0], [3432, 4], [3433, 4], [3434, 4], [3435, 0], [3435, 4], [3436, 4], [3437, 0], [3437, 4], [3438, 4], [3439, 1]]"
"7.12-216,50,20,254,96,65+9","[[3519, 3], [3518, 3], [3517, 2], [3437, 0], [3437, 3], [3436, 3], [3435, 0], [3435, 3], [3434, 3], [3433, 3], [3432, 0], [3432, 3], [3431, 3], [3430, 3], [3429, 0], [3429, 3], [3428, 2], [3348, 0], [3348, 3], [3347, 0], [3347, 3], [3346, 3], [3345, 3], [3344, 0], [3344, 3], [3343, 3], [3342, 3], [3341, 0], [3341, 3], [3340, 2], [3260, 2], [3180, 3], [3179, 0], [3179, 3], [3178, 3], [3177, 2]]"
"7.12-216,50,20,254,96,65+10","[[3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 0], [3097, 4], [3098, 1], [3178, 4], [3179, 0], [3179, 1], [3259, 4], [3260, 4], [3261, 1], [3341, 0], [3341, 4], [3342, 4], [3343, 4], [3344, 0], [3344, 4], [3345, 4], [3346, 4], [3347, 0], [3347, 4], [3348, 0], [3348, 4], [3349, 1], [3429, 0], [3429, 1], [3509, 1], [3589, 0], [3589, 1], [3669, 1], [3749, 0], [3749, 3], [3748, 1], [3828, 0], [3828, 3], [3827, 0], [3827, 1], [3907, 1], [3987, 0], [3987, 3], [3986, 1], [4066, 0], [4066, 3], [4065, 2], [3985, 0], [3985, 3], [3984, 0], [3984, 1], [4064, 0], [4064, 3], [4063, 0], [4063, 1], [4143, 0], [4143, 1], [4223, 3]]"
"7.12-216,50,20,254,96,65+11",[]
"7.12-176,241,236,166,12,79+1","[[892, 1], [972, 4], [973, 4], [974, 1], [1054, 4], [1055, 0], [1055, 4], [1056, 1], [1136, 4], [1137, 0], [1137, 4], [1138, 4], [1139, 1], [1219, 0], [1219, 4], [1220, 4], [1221, 1], [1301, 4], [1302, 4], [1303, 0], [1303, 1], [1383, 4], [1384, 4], [1385, 4], [1386, 1], [1466, 0], [1466, 4], [1467, 4], [1468, 1], [1548, 0], [1548, 4], [1549, 1], [1629, 4], [1630, 4], [1631, 0], [1631, 4], [1632, 1], [1712, 4], [1713, 4], [1714, 1], [1794, 0], [1794, 4], [1795, 4], [1796, 1], [1876, 4], [1877, 0], [1877, 1], [1957, 4], [1958, 1], [2038, 0], [2038, 4], [2039, 0], [2039, 1], [2119, 4], [2120, 4], [2121, 4], [2122, 1], [2202, 0], [2202, 1], [2282, 4], [2283, 4], [2284, 1], [2364, 0], [2364, 4], [2365, 4], [2366, 1], [2446, 0], [2446, 1], [2526, 4]]"
"7.12-176,241,236,166,12,79+2","[[2527, 2], [2447, 3], [2446, 0], [2446, 3], [2445, 2], [2365, 3], [2364, 0], [2364, 2], [2284, 3], [2283, 3], [2282, 2], [2202, 0], [2202, 3], [2201, 2], [2121, 3], [2120, 3], [2119, 2], [2039, 0], [2039, 3]]"
"7.12-176,241,236,166,12,79+3","[[2038, 4], [2039, 0], [2039, 1], [2119, 4], [2120, 4], [2121, 4], [2122, 1], [2202, 0], [2202, 4], [2203, 1], [2283, 1], [2363, 4], [2364, 0], [2364, 4], [2365, 1], [2445, 4], [2446, 0], [2446, 4], [2447, 1], [2527, 0], [2527, 4], [2528, 1], [2608, 0], [2608, 4], [2609, 1], [2689, 4], [2690, 0], [2690, 4], [2691, 1], [2771, 4], [2772, 1], [2852, 0], [2852, 4], [2853, 4], [2854, 1], [2934, 0], [2934, 4], [2935, 1], [3015, 4], [3016, 1], [3096, 4], [3097, 0], [3097, 4], [3098, 4], [3099, 1], [3179, 0], [3179, 4], [3180, 1], [3260, 1], [3340, 4], [3341, 0], [3341, 4], [3342, 4], [3343, 4], [3344, 0], [3344, 4], [3345, 4], [3346, 4], [3347, 0], [3347, 4], [3348, 0], [3348, 1], [3428, 4], [3429, 0], [3429, 4], [3430, 4], [3431, 4], [3432, 0], [3432, 4], [3433, 4], [3434, 4]]"
"7.12-176,241,236,166,12,79+4","[[3435, 3], [3434, 3], [3433, 3], [3432, 0], [3432, 3], [3431, 3], [3430, 3], [3429, 0], [3429, 3], [3428, 2], [3348, 0], [3348, 3], [3347, 0], [3347, 3], [3346, 3], [3345, 3]]"
"7.12-176,241,236,166,12,79+5","[[3344, 4], [3345, 4], [3346, 4], [3347, 0], [3347, 4], [3348, 0], [3348, 4], [3349, 1], [3429, 0], [3429, 4], [3430, 4], [3431, 4], [3432, 0], [3432, 4], [3433, 4], [3434, 4]]"
