m,trajs
3710,"[[832, 3], [831, 3], [830, 2], [790, 3], [789, 3], [788, 2], [748, 3], [749, 3], [748, 3], [747, 2], [707, 3], [707, 3], [706, 3], [705, 2], [665, 3], [666, 3], [665, 3], [664, 2], [624, 3], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0]]"
3711,"[[743, 2], [703, 2], [663, 2], [623, 0], [623, 0], [623, 0], [623, 0], [583, 1], [623, 0], [663, 2], [623, 0], [623, 0], [623, 0], [623, 0], [583, 1], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0]]"
3712,"[[832, 3], [831, 3], [830, 2], [790, 3], [789, 3], [788, 2], [748, 3], [747, 2], [707, 3], [706, 3], [705, 2], [665, 3], [664, 2], [624, 3], [623, 0], [623, 0], [623, 0], [623, 0], [663, 2], [623, 0], [623, 0], [663, 2], [623, 0], [623, 0]]"
3713,"[[743, 2], [703, 2], [663, 2], [664, 2], [665, 3], [664, 2], [624, 3], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [622, 4], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0]]"
3714,"[[985, 2], [984, 4], [985, 2], [945, 4], [985, 2], [945, 4], [946, 4], [947, 2], [907, 2], [907, 2], [867, 2], [827, 2], [867, 2], [827, 2], [787, 2], [747, 2], [707, 3], [706, 3], [705, 2], [665, 3], [666, 3], [665, 3], [664, 2], [624, 0]]"
3715,"[[743, 2], [703, 2], [663, 2], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [622, 4], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0]]"
3716,"[[420, 1], [460, 1], [500, 3], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [498, 4], [499, 0], [459, 1], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [500, 3], [499, 0], [499, 0], [499, 0], [499, 0]]"
3717,"[[420, 1], [380, 1], [420, 1], [460, 1], [500, 3], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [498, 4], [499, 0], [500, 3], [499, 0], [499, 0], [539, 2], [499, 0], [499, 0], [500, 3], [499, 0], [499, 0]]"
3718,"[[623, 0], [663, 2], [623, 0], [623, 0], [623, 0], [623, 0], [622, 4], [623, 0], [623, 0], [623, 0], [623, 0], [622, 4], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [663, 2], [623, 0], [623, 0]]"
3719,"[[206, 0], [206, 0], [206, 0], [206, 0], [166, 1], [206, 0], [206, 0], [207, 1], [247, 0], [248, 3], [247, 0], [207, 1], [207, 1], [247, 0], [247, 0], [247, 0], [247, 0], [247, 0], [207, 1], [247, 0], [247, 0], [247, 0], [247, 0], [247, 0]]"
3720,"[[985, 2], [945, 4], [946, 4], [947, 2], [907, 2], [867, 2], [827, 2], [787, 2], [747, 2], [707, 3], [706, 3], [705, 2], [705, 2], [665, 3], [664, 2], [624, 3], [623, 0], [663, 2], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0]]"
3721,"[[877, 3], [878, 3], [878, 3], [877, 3], [876, 3], [875, 3], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [875, 3], [875, 3], [874, 0], [874, 0], [874, 0], [834, 3], [833, 0]]"
3722,"[[499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [498, 4], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [539, 2], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [498, 4], [499, 0]]"
3723,"[[876, 3], [875, 3], [874, 0], [875, 3], [875, 3], [875, 3], [875, 3], [874, 0], [874, 0], [875, 3], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [834, 3], [833, 3], [793, 1], [833, 3], [832, 3], [831, 0]]"
3724,"[[789, 3], [788, 2], [748, 3], [747, 2], [707, 3], [706, 3], [705, 2], [705, 2], [665, 3], [664, 2], [624, 3], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [663, 2], [623, 0], [623, 0], [623, 0], [623, 0], [663, 2], [623, 0], [622, 0]]"
3725,"[[420, 1], [460, 1], [500, 3], [499, 0], [500, 3], [499, 0], [499, 0], [500, 3], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [459, 1], [499, 0], [499, 0], [500, 3], [499, 0], [499, 0], [499, 0], [459, 1], [499, 0], [539, 0]]"
3726,"[[420, 1], [460, 1], [500, 3], [460, 1], [500, 3], [499, 0], [499, 0], [499, 0], [500, 3], [499, 0], [499, 0], [539, 2], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [539, 2], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0]]"
3727,"[[420, 1], [460, 1], [500, 3], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [459, 1], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0]]"
3728,"[[832, 3], [831, 3], [830, 2], [790, 3], [789, 3], [788, 2], [748, 3], [747, 2], [707, 3], [706, 3], [705, 2], [665, 3], [664, 2], [624, 3], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0]]"
3729,"[[866, 2], [826, 2], [786, 2], [746, 2], [706, 3], [705, 2], [665, 3], [664, 2], [624, 3], [623, 0], [623, 0], [624, 3], [623, 0], [623, 0], [623, 0], [623, 0], [624, 3], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0]]"
3730,"[[623, 0], [663, 2], [623, 0], [623, 0], [623, 0], [583, 1], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [622, 4], [623, 0], [623, 0], [623, 0], [623, 0], [622, 0]]"
3731,"[[985, 2], [945, 4], [946, 4], [947, 2], [907, 2], [867, 2], [827, 2], [787, 2], [747, 2], [707, 3], [706, 3], [705, 2], [665, 3], [664, 2], [624, 3], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [624, 0]]"
3732,"[[877, 3], [876, 3], [875, 3], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [875, 3], [875, 3], [875, 3], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [875, 3], [875, 0]]"
3733,"[[874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [875, 3], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [875, 3], [874, 0], [874, 0], [874, 0], [874, 0]]"
3734,"[[876, 3], [875, 3], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [834, 3], [833, 3], [832, 3], [831, 3], [830, 2], [870, 2], [830, 2], [790, 3], [789, 3], [789, 3], [788, 2], [748, 3], [749, 3], [748, 3], [747, 2], [707, 3], [706, 0]]"
3735,"[[832, 3], [831, 3], [830, 2], [830, 2], [790, 3], [789, 3], [749, 3], [789, 3], [788, 2], [788, 2], [789, 3], [788, 2], [748, 3], [747, 2], [746, 2], [706, 3], [705, 2], [705, 2], [665, 3], [705, 2], [665, 3], [664, 2], [624, 3], [623, 0]]"
3736,"[[625, 3], [624, 3], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [583, 1], [583, 1], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0]]"
3737,"[[877, 3], [876, 3], [875, 3], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [834, 3], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [914, 2], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [914, 0]]"
3738,"[[788, 2], [748, 3], [747, 2], [707, 3], [706, 3], [705, 2], [665, 3], [664, 2], [664, 2], [665, 3], [664, 2], [624, 3], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [622, 4], [623, 0]]"
3739,"[[420, 1], [460, 1], [500, 3], [499, 0], [499, 0], [500, 3], [499, 0], [539, 2], [499, 0], [499, 0], [499, 0], [499, 0], [459, 1], [499, 0], [499, 0], [499, 0], [499, 0], [459, 1], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0]]"
3740,"[[623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [583, 1], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [663, 2], [623, 0], [623, 0], [624, 3], [623, 0], [622, 4], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0]]"
3741,"[[985, 2], [945, 4], [946, 4], [947, 2], [907, 2], [867, 2], [827, 2], [787, 2], [747, 2], [707, 3], [706, 3], [705, 2], [665, 3], [625, 3], [624, 3], [623, 0], [663, 2], [623, 0], [663, 2], [663, 2], [703, 2], [663, 2], [623, 0], [622, 0]]"
3742,"[[877, 3], [876, 3], [875, 3], [874, 0], [874, 0], [914, 2], [874, 0], [874, 0], [874, 0], [834, 3], [834, 3], [833, 3], [833, 3], [832, 3], [831, 3], [830, 2], [790, 3], [789, 3], [788, 2], [748, 3], [747, 2], [707, 3], [706, 3], [705, 0]]"
3743,"[[788, 2], [748, 3], [747, 2], [707, 3], [707, 3], [706, 3], [707, 3], [747, 2], [707, 3], [706, 3], [705, 2], [665, 3], [664, 2], [624, 3], [624, 3], [623, 0], [623, 0], [622, 4], [623, 0], [623, 0], [624, 3], [623, 0], [623, 0], [623, 0]]"
3744,"[[420, 1], [460, 1], [500, 3], [499, 0], [499, 0], [499, 0], [539, 2], [499, 0], [499, 0], [499, 0], [498, 4], [499, 0], [499, 0], [499, 0], [499, 0], [539, 2], [539, 2], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [500, 3], [501, 0]]"
3745,"[[587, 3], [586, 3], [586, 3], [585, 1], [585, 1], [625, 3], [624, 3], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [663, 2], [623, 0], [624, 3], [623, 0], [623, 0], [623, 0], [663, 2], [663, 2], [623, 0], [623, 0], [623, 0]]"
3746,"[[1105, 2], [1065, 2], [1025, 2], [1025, 2], [985, 2], [945, 4], [946, 4], [947, 2], [907, 2], [907, 2], [907, 2], [907, 2], [867, 2], [827, 2], [787, 2], [747, 2], [707, 3], [747, 2], [707, 3], [706, 3], [705, 2], [665, 3], [664, 2], [624, 0]]"
3747,"[[867, 2], [827, 2], [787, 2], [788, 2], [748, 3], [748, 3], [747, 2], [707, 3], [706, 3], [705, 2], [665, 3], [664, 2], [624, 3], [623, 0], [622, 4], [623, 0], [623, 0], [623, 0], [623, 0], [583, 1], [623, 0], [622, 4], [582, 1], [622, 0]]"
3748,"[[948, 2], [908, 2], [908, 2], [868, 2], [867, 2], [827, 2], [826, 2], [786, 2], [746, 2], [706, 3], [707, 3], [706, 3], [707, 3], [706, 3], [705, 2], [705, 2], [705, 2], [665, 3], [664, 2], [624, 3], [623, 0], [624, 3], [623, 0], [623, 0]]"
3749,"[[788, 2], [748, 3], [747, 2], [707, 3], [707, 3], [706, 3], [705, 2], [665, 3], [664, 2], [624, 3], [623, 0], [583, 1], [583, 1], [623, 0], [623, 0], [623, 0], [624, 3], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0]]"
3750,"[[499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [459, 1], [459, 1], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [498, 4], [498, 4], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [500, 3], [499, 0], [459, 0]]"
3751,"[[877, 3], [876, 3], [876, 3], [876, 3], [875, 3], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [914, 2], [874, 0], [874, 0]]"
3752,"[[830, 2], [790, 3], [789, 3], [788, 2], [748, 3], [747, 2], [707, 3], [706, 3], [705, 2], [665, 3], [664, 2], [624, 3], [584, 1], [585, 1], [625, 3], [624, 3], [664, 2], [624, 3], [623, 0], [623, 0], [623, 0], [623, 0], [663, 2], [623, 0]]"
3753,"[[743, 2], [743, 2], [703, 2], [663, 2], [623, 0], [623, 0], [663, 2], [623, 0], [583, 1], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [663, 2], [623, 0], [623, 0], [583, 0]]"
3754,"[[623, 0], [623, 0], [663, 2], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [624, 3], [623, 0], [623, 0], [623, 0], [623, 0], [624, 3], [623, 0], [583, 1], [623, 0], [623, 0], [623, 0], [583, 1], [623, 0], [623, 0], [624, 3], [623, 0]]"
3755,"[[788, 2], [748, 3], [747, 2], [707, 3], [706, 3], [705, 2], [665, 3], [664, 2], [663, 2], [623, 0], [623, 0], [623, 0], [623, 0], [583, 1], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [622, 4], [623, 0]]"
3756,"[[1071, 2], [1031, 4], [1032, 2], [992, 2], [992, 2], [952, 4], [953, 4], [954, 2], [914, 2], [874, 0], [874, 0], [874, 0], [874, 0], [834, 3], [833, 3], [832, 3], [832, 3], [831, 3], [830, 2], [790, 3], [789, 3], [788, 2], [748, 3], [747, 0]]"
3757,"[[832, 3], [832, 3], [831, 3], [830, 2], [790, 3], [789, 3], [788, 2], [748, 3], [747, 2], [707, 3], [706, 3], [705, 2], [665, 3], [664, 2], [624, 3], [623, 0], [623, 0], [624, 3], [623, 0], [623, 0], [623, 0], [624, 3], [623, 0], [623, 0]]"
3758,"[[623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [624, 3], [623, 0], [623, 0], [623, 0], [623, 0], [663, 2], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [583, 1], [623, 0], [623, 0], [623, 0], [624, 3], [623, 0], [623, 0], [623, 0]]"
3759,"[[788, 2], [748, 3], [747, 2], [707, 3], [707, 3], [706, 3], [746, 2], [706, 3], [705, 2], [705, 2], [665, 3], [664, 2], [624, 3], [623, 0], [622, 4], [623, 0], [623, 0], [583, 1], [623, 0], [623, 0], [622, 4], [623, 0], [623, 0], [623, 0]]"
3760,"[[989, 3], [988, 2], [948, 2], [947, 2], [947, 2], [907, 2], [867, 2], [827, 2], [826, 2], [786, 2], [746, 2], [706, 3], [705, 2], [705, 2], [665, 3], [664, 2], [624, 3], [623, 0], [622, 4], [623, 0], [623, 0], [624, 3], [623, 0], [623, 0]]"
3761,"[[1071, 2], [1031, 4], [1031, 4], [1032, 2], [992, 2], [952, 4], [953, 4], [954, 2], [914, 2], [874, 0], [874, 0], [874, 0], [874, 0], [914, 2], [874, 0], [834, 3], [833, 3], [832, 3], [831, 3], [830, 2], [870, 2], [830, 2], [790, 3], [789, 0]]"
3762,"[[1105, 2], [1065, 2], [1025, 2], [985, 2], [945, 4], [946, 4], [947, 2], [907, 2], [867, 2], [827, 2], [826, 2], [786, 2], [786, 2], [746, 2], [706, 3], [706, 3], [705, 2], [665, 3], [664, 2], [624, 3], [623, 0], [623, 0], [623, 0], [583, 0]]"
3763,"[[420, 1], [460, 1], [500, 3], [499, 0], [539, 2], [499, 0], [499, 0], [499, 0], [499, 0], [459, 1], [458, 3], [457, 2], [417, 3], [416, 3], [456, 2], [416, 3], [415, 2], [375, 3], [374, 3], [373, 3], [372, 2], [332, 3], [331, 2], [291, 0]]"
3764,"[[743, 2], [703, 2], [663, 2], [623, 0], [623, 0], [663, 2], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [624, 3], [623, 0], [624, 3], [623, 0], [583, 1], [623, 0], [624, 3], [625, 3], [624, 3], [584, 1], [624, 3], [623, 0], [623, 0]]"
3765,"[[788, 2], [748, 3], [747, 2], [707, 3], [706, 3], [705, 2], [665, 3], [665, 3], [664, 2], [624, 3], [623, 0], [623, 0], [623, 0], [623, 0], [583, 1], [584, 1], [624, 3], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0]]"
3766,"[[749, 3], [748, 3], [788, 2], [748, 3], [788, 2], [748, 3], [749, 3], [748, 3], [747, 2], [707, 3], [706, 3], [705, 2], [665, 3], [625, 3], [624, 3], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0]]"
3767,"[[788, 2], [748, 3], [747, 2], [707, 3], [707, 3], [706, 3], [705, 2], [665, 3], [705, 2], [705, 2], [665, 3], [664, 2], [624, 3], [623, 0], [623, 0], [583, 1], [623, 0], [624, 3], [623, 0], [622, 4], [623, 0], [623, 0], [623, 0], [623, 0]]"
3768,"[[587, 3], [586, 3], [586, 3], [586, 3], [585, 1], [625, 3], [624, 3], [623, 0], [623, 0], [583, 1], [623, 0], [623, 0], [663, 2], [703, 2], [663, 2], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [663, 2], [623, 0], [663, 2], [663, 0]]"
3769,"[[877, 3], [876, 3], [875, 3], [874, 0], [874, 0], [834, 3], [833, 3], [793, 1], [833, 3], [832, 3], [831, 3], [830, 2], [790, 3], [789, 3], [788, 2], [748, 3], [747, 2], [707, 3], [706, 3], [705, 2], [705, 2], [665, 3], [664, 2], [624, 0]]"
3770,"[[499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [498, 4], [498, 4], [499, 0], [500, 3], [499, 0], [499, 0], [499, 0], [499, 0], [498, 4], [499, 0], [499, 0], [539, 0]]"
3771,"[[876, 3], [875, 3], [874, 0], [874, 0], [914, 2], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [914, 2], [874, 0], [874, 0], [874, 0], [834, 3], [833, 3], [832, 3], [831, 3], [830, 2], [790, 3], [789, 3], [789, 0]]"
3772,"[[985, 2], [945, 4], [946, 4], [945, 4], [946, 4], [947, 2], [907, 2], [907, 2], [867, 2], [827, 2], [787, 2], [747, 2], [707, 3], [706, 3], [705, 2], [665, 3], [664, 2], [624, 3], [623, 0], [623, 0], [623, 0], [624, 3], [623, 0], [623, 0]]"
3773,"[[623, 0], [583, 1], [583, 1], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [583, 1], [583, 1], [623, 0], [623, 0], [623, 0], [622, 4], [623, 0], [622, 4], [623, 0], [623, 0], [623, 0], [623, 0]]"
3774,"[[587, 3], [586, 3], [585, 1], [585, 1], [625, 3], [624, 3], [664, 2], [665, 3], [664, 2], [624, 3], [623, 0], [622, 4], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [622, 4], [582, 1], [622, 0]]"
3775,"[[1105, 2], [1105, 2], [1065, 2], [1025, 2], [985, 2], [945, 4], [946, 4], [947, 2], [946, 4], [947, 2], [907, 2], [867, 2], [827, 2], [787, 2], [747, 2], [707, 3], [706, 3], [705, 2], [665, 3], [625, 3], [624, 3], [623, 0], [623, 0], [623, 0]]"
3776,"[[587, 3], [586, 3], [585, 1], [625, 3], [624, 3], [623, 0], [583, 1], [623, 0], [623, 0], [623, 0], [623, 0], [622, 4], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0]]"
3777,"[[420, 1], [460, 1], [500, 3], [499, 0], [459, 1], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [459, 1], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [500, 3], [499, 0]]"
3778,"[[499, 0], [499, 0], [459, 1], [499, 0], [500, 3], [499, 0], [498, 4], [458, 3], [457, 2], [417, 3], [416, 3], [456, 2], [416, 3], [415, 2], [455, 2], [415, 2], [455, 2], [415, 2], [455, 2], [455, 2], [415, 2], [375, 3], [374, 3], [375, 0]]"
3779,"[[743, 2], [703, 2], [663, 2], [623, 0], [623, 0], [623, 0], [622, 4], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [663, 2], [623, 0], [623, 0], [583, 1], [623, 0], [623, 0]]"
3780,"[[793, 1], [833, 3], [832, 3], [831, 3], [830, 2], [829, 2], [789, 3], [790, 3], [789, 3], [788, 2], [748, 3], [788, 2], [788, 2], [788, 2], [788, 2], [789, 3], [788, 2], [748, 3], [747, 2], [707, 3], [707, 3], [707, 3], [706, 3], [705, 0]]"
3781,"[[170, 3], [169, 3], [129, 3], [128, 1], [168, 3], [167, 1], [207, 1], [247, 0], [247, 0], [247, 0], [247, 0], [246, 4], [246, 4], [247, 0], [247, 0], [247, 0], [247, 0], [247, 0], [247, 0], [247, 0], [247, 0], [247, 0], [287, 2], [247, 0]]"
3782,"[[623, 0], [623, 0], [623, 0], [583, 1], [623, 0], [623, 0], [623, 0], [623, 0], [622, 4], [582, 1], [622, 4], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [583, 1], [623, 0], [583, 1], [623, 0], [623, 0], [623, 0]]"
3783,"[[623, 0], [623, 0], [623, 0], [622, 4], [582, 1], [622, 4], [623, 0], [623, 0], [624, 3], [623, 0], [623, 0], [623, 0], [624, 3], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0]]"
3784,"[[985, 2], [945, 4], [946, 4], [947, 2], [948, 2], [908, 2], [908, 2], [868, 2], [828, 2], [788, 2], [748, 3], [747, 2], [707, 3], [706, 3], [705, 2], [665, 3], [664, 2], [624, 3], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0]]"
3785,"[[750, 3], [749, 3], [709, 1], [749, 3], [748, 3], [747, 2], [707, 3], [707, 3], [706, 3], [746, 2], [706, 3], [705, 2], [705, 2], [665, 3], [705, 2], [705, 2], [665, 3], [664, 2], [624, 3], [624, 3], [623, 0], [623, 0], [623, 0], [623, 0]]"
3786,"[[788, 2], [748, 3], [747, 2], [707, 3], [706, 3], [705, 2], [665, 3], [664, 2], [664, 2], [624, 3], [623, 0], [623, 0], [623, 0], [663, 2], [623, 0], [623, 0], [623, 0], [663, 2], [623, 0], [623, 0], [663, 2], [623, 0], [624, 3], [623, 0]]"
3787,"[[789, 3], [788, 2], [828, 2], [788, 2], [748, 3], [748, 3], [747, 2], [707, 3], [707, 3], [747, 2], [707, 3], [706, 3], [705, 2], [665, 3], [664, 2], [664, 2], [624, 3], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0]]"
3788,"[[544, 1], [584, 1], [584, 1], [624, 3], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [624, 3], [623, 0], [624, 3], [623, 0], [623, 0], [624, 3], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [622, 4], [623, 0], [623, 0]]"
3789,"[[623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [622, 4], [623, 0], [623, 0], [622, 4], [622, 4], [623, 0], [623, 0], [622, 4], [623, 0], [624, 3], [623, 0], [623, 0], [623, 0], [622, 4], [622, 4], [623, 0]]"
3790,"[[1071, 2], [1031, 4], [1031, 4], [1032, 2], [992, 2], [952, 4], [953, 4], [954, 2], [914, 2], [874, 0], [874, 0], [875, 3], [874, 0], [875, 3], [876, 3], [875, 3], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0]]"
3791,"[[420, 1], [460, 1], [500, 3], [540, 0], [540, 0], [540, 0], [541, 3], [540, 0], [540, 0], [540, 0], [540, 0], [540, 0], [540, 0], [540, 0], [500, 3], [540, 0], [540, 0], [540, 0], [540, 0], [500, 3], [500, 3], [499, 0], [499, 0], [499, 0]]"
3792,"[[788, 2], [748, 3], [747, 2], [787, 2], [747, 2], [707, 3], [706, 3], [705, 2], [665, 3], [664, 2], [624, 3], [623, 0], [623, 0], [663, 2], [663, 2], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [622, 0]]"
3793,"[[877, 3], [877, 3], [876, 3], [875, 3], [874, 0], [874, 0], [874, 0], [914, 2], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [834, 3], [833, 3], [832, 3], [831, 3], [830, 0]]"
3794,"[[278, 1], [318, 3], [318, 3], [317, 1], [357, 1], [397, 1], [437, 1], [477, 1], [517, 1], [557, 1], [517, 1], [557, 1], [597, 1], [597, 1], [637, 1], [677, 1], [717, 1], [757, 1], [797, 1], [837, 1], [877, 3], [876, 3], [875, 3], [874, 0]]"
3795,"[[420, 1], [460, 1], [500, 3], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [500, 3], [499, 0], [499, 0], [499, 0], [498, 4], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [459, 1], [499, 0], [499, 0], [499, 0]]"
3796,"[[420, 1], [460, 1], [500, 3], [499, 0], [459, 1], [499, 0], [499, 0], [499, 0], [499, 0], [459, 1], [499, 0], [499, 0], [539, 2], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [498, 4], [499, 0]]"
3797,"[[1071, 2], [1031, 4], [1032, 2], [992, 2], [952, 4], [953, 4], [954, 2], [954, 2], [914, 2], [874, 0], [874, 0], [874, 0], [874, 0], [834, 3], [833, 3], [832, 3], [831, 3], [831, 3], [832, 3], [831, 3], [830, 2], [790, 3], [789, 3], [749, 0]]"
3798,"[[985, 2], [945, 4], [946, 4], [947, 2], [947, 2], [907, 2], [867, 2], [827, 2], [787, 2], [747, 2], [707, 3], [706, 3], [705, 2], [705, 2], [665, 3], [666, 3], [666, 3], [665, 3], [664, 2], [624, 3], [623, 0], [623, 0], [623, 0], [623, 0]]"
3799,"[[788, 2], [748, 3], [747, 2], [707, 3], [706, 3], [705, 2], [706, 3], [707, 3], [706, 3], [666, 3], [665, 3], [664, 2], [664, 2], [624, 3], [623, 0], [623, 0], [623, 0], [663, 2], [623, 0], [623, 0], [623, 0], [622, 4], [623, 0], [623, 0]]"
3800,"[[877, 3], [876, 3], [875, 3], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [834, 3], [833, 3], [832, 3], [831, 3], [830, 2], [790, 3], [789, 3], [788, 2], [748, 3], [747, 2], [707, 3], [706, 3], [706, 3], [705, 2], [665, 3], [664, 0]]"
