m,trajs
3056,"[[951, 4], [952, 4], [953, 4], [954, 2], [914, 2], [954, 2], [914, 2], [874, 0], [874, 0], [874, 0], [874, 0], [875, 3], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [834, 1], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [875, 3], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [914, 2], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [834, 1], [874, 0], [834, 1], [834, 1], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [914, 2], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0]]"
3057,"[[832, 3], [831, 3], [830, 3], [829, 2], [789, 0], [829, 0]]"
3058,"[[743, 2], [703, 2], [663, 2], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [624, 3], [623, 0], [663, 2], [623, 0], [663, 2], [623, 0], [623, 0], [623, 0], [623, 0], [624, 3], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [624, 3], [623, 0], [623, 0], [623, 0], [622, 4], [622, 0]]"
3059,"[[499, 4], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0]]"
3060,"[[832, 3], [832, 0]]"
3061,"[[460, 1], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [499, 4], [500, 0], [500, 0], [499, 4], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0]]"
3062,"[[832, 3], [831, 3], [832, 3], [831, 3], [830, 3], [829, 2], [828, 2], [788, 4], [789, 0], [749, 1], [789, 0], [789, 0], [829, 2], [789, 0], [789, 0], [789, 0], [788, 4], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0]]"
3063,"[[788, 4], [789, 0], [789, 0], [790, 3], [789, 0], [789, 0], [788, 4], [789, 0], [789, 0]]"
3064,"[[948, 2], [948, 2], [948, 2], [948, 2], [908, 2], [868, 2], [908, 2], [907, 2], [867, 2], [827, 2], [787, 2], [747, 3], [747, 3], [787, 2], [747, 3], [746, 2], [706, 3], [705, 2], [665, 3], [664, 0], [664, 0], [665, 3], [664, 0], [664, 0], [664, 0], [665, 3], [664, 0]]"
3065,"[[420, 1], [460, 1], [459, 1], [499, 4], [500, 0], [500, 0], [500, 0], [500, 0], [499, 4], [539, 2], [499, 4], [500, 0], [500, 0], [500, 0], [460, 1], [500, 0], [460, 1], [500, 0], [500, 0], [540, 2], [500, 0], [501, 3], [500, 0], [500, 0]]"
3066,"[[788, 4], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [749, 1], [749, 1], [789, 0], [789, 0], [829, 2], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [749, 1], [789, 0]]"
3067,"[[623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [624, 3], [623, 0], [622, 4], [623, 0], [623, 0], [583, 1], [623, 0], [623, 0]]"
3068,"[[499, 4], [500, 0], [500, 0], [500, 0]]"
3069,"[[788, 4], [789, 0], [790, 3], [750, 1], [790, 3], [789, 0], [790, 3], [789, 0], [789, 0], [789, 0]]"
3070,"[[420, 1], [420, 1], [460, 1], [500, 0], [500, 0], [501, 3], [541, 3], [540, 2], [500, 0]]"
3071,"[[832, 3], [831, 3], [830, 3], [829, 0]]"
3072,"[[420, 1], [460, 1], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [460, 1], [500, 0], [500, 0], [500, 0], [500, 0]]"
3073,"[[877, 3], [876, 3], [875, 3], [874, 0], [874, 0], [874, 0], [874, 0]]"
3074,"[[879, 3], [878, 3], [877, 3], [876, 3], [875, 3], [874, 0], [834, 1], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [834, 1], [874, 0], [874, 0], [874, 0], [834, 1], [874, 0], [874, 0], [874, 0], [834, 1], [874, 0], [874, 0], [874, 0], [874, 0], [875, 3], [874, 0], [874, 0], [874, 0]]"
3075,"[[879, 3], [878, 3], [877, 3], [876, 3], [875, 3], [874, 0], [874, 0], [874, 0], [834, 1], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0]]"
3076,"[[879, 3], [879, 3], [878, 3], [878, 3], [877, 3], [876, 3], [875, 3], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [834, 1], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [875, 3], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [914, 2], [874, 0], [914, 2], [874, 0], [874, 0], [874, 0]]"
3077,"[[788, 4], [789, 0], [789, 0], [789, 0], [788, 4], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0]]"
3078,"[[788, 4], [789, 0], [789, 0], [788, 4], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0]]"
3079,"[[985, 2], [945, 4], [946, 4], [947, 2], [907, 2], [867, 2], [827, 2], [787, 2], [786, 2], [746, 2], [706, 3], [705, 2], [665, 3], [664, 0], [664, 0]]"
3080,"[[587, 3], [586, 3], [586, 0]]"
3081,"[[420, 1], [460, 1], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0]]"
3082,"[[743, 2], [703, 2], [703, 2], [663, 2], [663, 2], [623, 0], [623, 0], [583, 0]]"
3083,"[[832, 3], [832, 3], [831, 3], [830, 3], [829, 2], [789, 0], [749, 1], [789, 0], [790, 3], [789, 0], [829, 2], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0]]"
3084,"[[743, 2], [743, 2], [703, 2], [663, 2], [623, 0], [623, 0], [623, 0], [623, 0], [622, 4], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0]]"
3085,"[[587, 3], [586, 3], [585, 1], [625, 3], [624, 3], [623, 0], [623, 0]]"
3086,"[[587, 3], [627, 2], [587, 3], [588, 3], [588, 3], [587, 3], [586, 3], [585, 0]]"
3087,"[[788, 4], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [788, 4], [789, 0], [789, 0], [789, 0], [789, 0], [829, 2], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [790, 0]]"
3088,"[[879, 3], [879, 3], [878, 3], [877, 3], [876, 3], [875, 3], [876, 3], [875, 3], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [875, 3], [874, 0], [874, 0], [874, 0], [875, 3], [874, 0]]"
3089,"[[832, 3], [831, 3], [830, 3], [829, 2], [789, 0], [749, 1], [748, 3], [747, 3], [746, 2], [706, 3], [705, 2], [665, 3], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [663, 2], [623, 0], [623, 0], [623, 0], [623, 0], [622, 4], [623, 0]]"
3090,"[[834, 1], [874, 0], [874, 0], [874, 0]]"
3091,"[[420, 1], [460, 1], [500, 0], [500, 0], [500, 0], [460, 1], [500, 0], [500, 0], [500, 0], [500, 0], [460, 1], [500, 0], [500, 0], [460, 1], [500, 0], [500, 0], [500, 0], [500, 0], [540, 2], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0]]"
3092,"[[832, 3], [831, 3], [830, 3], [829, 2], [869, 2], [829, 2], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0]]"
3093,"[[788, 4], [789, 0], [789, 0]]"
3094,"[[460, 1], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [460, 0]]"
3095,"[[788, 4], [789, 0], [789, 0], [790, 3], [790, 3], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [788, 4], [789, 0], [789, 0], [789, 0], [789, 0], [788, 0]]"
3096,"[[706, 3], [705, 2], [665, 0]]"
3097,"[[788, 4], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [749, 1], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [749, 1], [789, 0], [789, 0], [789, 0], [789, 0], [790, 3], [790, 3], [789, 0], [790, 3], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0]]"
3098,"[[877, 3], [876, 3], [876, 3], [875, 3], [874, 0], [874, 0], [874, 0], [914, 2], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [914, 2], [874, 0], [874, 0], [914, 2], [874, 0], [874, 0], [914, 2], [874, 0]]"
3099,"[[374, 3], [373, 3], [372, 2], [332, 3], [331, 3], [330, 2], [290, 3], [330, 2], [290, 3], [289, 3], [289, 3], [288, 2], [248, 3], [247, 3], [246, 0], [246, 0], [246, 0], [246, 0], [246, 0], [246, 0], [247, 3], [246, 0], [246, 0], [246, 0], [246, 0], [246, 0], [246, 0], [246, 0], [247, 3], [246, 0], [247, 3], [287, 2], [247, 3], [246, 0], [206, 1], [246, 0], [246, 0], [246, 0], [246, 0], [246, 0], [246, 0], [246, 0], [246, 0], [246, 0], [246, 0], [246, 0]]"
3100,"[[420, 1], [460, 1], [500, 0], [500, 0], [499, 4], [500, 0], [500, 0], [501, 3], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [540, 2], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [499, 4], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [501, 3], [541, 0]]"
3101,"[[788, 4], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [829, 2], [789, 0]]"
3102,"[[1071, 2], [1070, 4], [1070, 0]]"
3103,"[[789, 0], [789, 0], [789, 0], [790, 3], [789, 0], [789, 0], [790, 3], [789, 0], [789, 0], [790, 3], [789, 0], [789, 0], [829, 2], [789, 0], [790, 3], [789, 0]]"
3104,"[[874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [834, 1], [874, 0], [874, 0], [874, 0], [874, 0]]"
3105,"[[951, 4], [952, 4], [953, 4], [954, 2], [914, 0]]"
3106,"[[587, 3], [586, 3], [585, 1], [585, 1], [625, 3], [624, 3], [624, 3], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0]]"
3107,"[[420, 1], [460, 1], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [501, 3], [500, 0], [500, 0], [500, 0], [460, 1], [460, 0]]"
3108,"[[623, 0], [623, 0], [623, 0], [623, 0], [623, 0]]"
3109,"[[788, 4], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0]]"
3110,"[[1071, 2], [1031, 4], [1032, 2], [992, 2], [992, 2], [952, 4], [953, 4], [954, 2], [914, 2], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0]]"
3111,"[[499, 4], [500, 0], [460, 1], [500, 0], [500, 0], [500, 0], [501, 3], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [540, 2], [539, 0]]"
3112,"[[877, 3], [876, 3], [875, 3], [876, 3], [875, 3], [874, 0], [875, 3], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0]]"
3113,"[[374, 3], [373, 3], [372, 2], [332, 3], [331, 3], [330, 2], [330, 2], [290, 3], [290, 3], [289, 3], [288, 2], [248, 3], [247, 3], [287, 2], [247, 3], [246, 0], [246, 0], [246, 0], [246, 0], [246, 0], [246, 0], [246, 0], [246, 0], [246, 0], [246, 0], [246, 0], [246, 0], [246, 0]]"
3114,"[[420, 1], [420, 1], [380, 1], [420, 1], [460, 1], [500, 0], [500, 0], [500, 0], [501, 3], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0]]"
3115,"[[877, 3], [876, 3], [875, 3], [875, 3], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [875, 3], [874, 0]]"
3116,"[[832, 3], [832, 3], [831, 3], [831, 3], [830, 3], [829, 2], [789, 0], [829, 2], [830, 3], [831, 3], [830, 3], [829, 2], [789, 0], [789, 0], [789, 0]]"
3117,"[[788, 4], [789, 0], [788, 4], [789, 0], [749, 1], [789, 0], [788, 4], [789, 0], [789, 0], [789, 0], [829, 2], [789, 0], [788, 4], [789, 0], [789, 0], [829, 2], [830, 3], [829, 2], [869, 2], [869, 2], [829, 2], [789, 0], [789, 0], [789, 0], [829, 2], [789, 0]]"
3118,"[[832, 3], [831, 3], [831, 0]]"
3119,"[[499, 4], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [501, 3], [500, 0], [501, 3], [500, 0], [460, 0]]"
3120,"[[874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [875, 3], [876, 3], [876, 3], [875, 3], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [834, 1], [874, 0], [874, 0], [914, 2], [914, 2], [874, 0]]"
3121,"[[1105, 2], [1065, 2], [1025, 2], [985, 2], [945, 4], [946, 4], [947, 2], [907, 2], [867, 2], [827, 2], [787, 2], [747, 3], [746, 2], [706, 3], [705, 2], [665, 3], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0]]"
3122,"[[832, 3], [831, 3], [830, 3], [829, 2], [789, 0], [789, 0], [789, 0], [789, 0], [829, 2], [869, 2], [829, 2], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [749, 1], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [749, 1], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [790, 3], [789, 0], [789, 0], [789, 0]]"
3123,"[[877, 3], [876, 3], [875, 3], [876, 3], [875, 3], [874, 0], [874, 0], [874, 0], [834, 1], [874, 0], [874, 0], [874, 0], [874, 0], [875, 3], [874, 0], [874, 0], [874, 0], [874, 0]]"
3124,"[[788, 4], [789, 0], [789, 0], [790, 3], [830, 3], [829, 2], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [749, 1], [789, 0], [749, 0]]"
3125,"[[788, 4], [789, 0], [788, 4], [789, 0], [789, 0], [789, 0], [789, 0]]"
3126,"[[832, 3], [831, 3], [830, 3], [829, 2], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [790, 3], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [788, 4], [788, 4], [789, 0], [789, 0], [789, 0], [749, 1], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [790, 3], [830, 3], [829, 2], [789, 0], [789, 0], [749, 1], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [790, 3], [789, 0], [749, 1], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [829, 2], [789, 0], [789, 0], [788, 4], [789, 0], [789, 0], [789, 0]]"
3127,"[[788, 4], [789, 0], [789, 0], [789, 0], [749, 1], [789, 0], [829, 2], [789, 0], [789, 0], [829, 2], [789, 0], [788, 4], [787, 2], [747, 3], [787, 2], [747, 3], [746, 2], [746, 2], [706, 3], [706, 3], [705, 2], [665, 3], [625, 3], [624, 3], [623, 0], [623, 0], [623, 0], [623, 0]]"
3128,"[[587, 3], [586, 3], [585, 1], [625, 3], [665, 3], [664, 0], [664, 0], [664, 0], [664, 0], [663, 2], [623, 0], [623, 0], [623, 0], [623, 0], [622, 4], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [583, 0]]"
3129,"[[789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [829, 2], [828, 2], [788, 4], [789, 0], [789, 0], [829, 0]]"
3130,"[[788, 4], [789, 0], [789, 0], [789, 0]]"
3131,"[[623, 0], [583, 1], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [622, 4], [623, 0], [622, 4], [623, 0], [623, 0], [623, 0], [623, 0], [663, 2], [623, 0], [623, 0]]"
3132,"[[789, 0], [788, 4], [789, 0], [789, 0], [788, 4], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [790, 3], [789, 0], [789, 0], [789, 0], [790, 0]]"
3133,"[[206, 1], [246, 0], [246, 0], [246, 0], [246, 0], [246, 0], [246, 0], [246, 0], [246, 0], [246, 0], [246, 0], [246, 0], [247, 3], [246, 0], [246, 0], [247, 3], [246, 0], [246, 0], [246, 0]]"
3134,"[[750, 1], [790, 3], [789, 0], [789, 0], [789, 0], [789, 0], [788, 4], [789, 0], [789, 0], [789, 0], [788, 4], [789, 0], [829, 2], [828, 2], [788, 4], [789, 0], [788, 4], [748, 3], [747, 3], [746, 2], [746, 2], [706, 3], [705, 2], [665, 3], [665, 3], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [663, 2], [623, 0], [583, 1], [623, 0], [623, 0], [622, 4], [623, 0]]"
3135,"[[499, 4], [500, 0], [500, 0], [500, 0], [460, 1], [500, 0], [460, 1], [500, 0], [500, 0], [500, 0], [500, 0], [501, 3], [500, 0], [501, 3], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [499, 4], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [501, 3], [500, 0], [500, 0], [540, 2], [541, 3], [540, 0]]"
3136,"[[597, 1], [637, 1], [677, 1], [717, 1], [757, 1], [797, 1], [837, 1], [877, 3], [876, 3], [875, 3], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [914, 2], [874, 0]]"
3137,"[[788, 4], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [790, 3], [790, 3], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [829, 2], [789, 0], [829, 2], [828, 2], [788, 4], [788, 4], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [788, 4], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [790, 0]]"
3138,"[[788, 4], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [749, 1], [789, 0], [789, 0], [829, 2], [789, 0], [829, 2], [789, 0], [789, 0], [789, 0]]"
3139,"[[420, 1], [460, 1], [461, 3], [460, 1], [500, 0], [500, 0], [500, 0]]"
3140,"[[870, 2], [870, 2], [830, 3], [829, 2], [789, 0], [789, 0], [789, 0], [790, 3], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [788, 4], [789, 0], [789, 0], [829, 2], [789, 0], [789, 0], [789, 0], [790, 3], [789, 0], [789, 0], [829, 2], [789, 0], [789, 0], [789, 0], [788, 4], [789, 0], [789, 0], [789, 0]]"
3141,"[[877, 3], [878, 3], [877, 3], [876, 3], [875, 3], [874, 0], [874, 0], [874, 0], [834, 1], [834, 1], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0]]"
3142,"[[789, 0], [789, 0], [789, 0], [789, 0], [749, 1], [748, 3], [747, 3], [746, 2], [706, 3], [705, 2], [665, 3], [664, 0], [665, 3], [664, 0], [664, 0], [663, 2], [703, 2], [663, 2], [623, 0], [623, 0]]"
3143,"[[874, 0], [875, 3], [874, 0], [875, 3], [874, 0], [834, 1], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [875, 3], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [875, 3], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [875, 3], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [914, 2], [914, 2], [874, 0], [914, 2], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [914, 2], [874, 0], [874, 0], [874, 0]]"
3144,"[[832, 3], [832, 3], [831, 3], [830, 3], [829, 2], [789, 0], [789, 0], [829, 2], [789, 0], [789, 0], [788, 4], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [749, 1], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [788, 4], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [788, 4], [789, 0], [788, 4], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [790, 3], [789, 0], [789, 0], [789, 0], [789, 0], [790, 3], [789, 0], [789, 0], [790, 3], [789, 0], [789, 0]]"
3145,"[[623, 0], [623, 0], [622, 4], [623, 0], [623, 0], [623, 0], [623, 0], [622, 0]]"
3146,"[[832, 3], [831, 3], [830, 3], [829, 2], [789, 0]]"
3147,"[[743, 2], [703, 2], [663, 0]]"
3148,"[[420, 1], [460, 1], [500, 0], [500, 0], [540, 2], [500, 0], [460, 1], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [540, 2], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0]]"
3149,"[[788, 4], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [749, 1], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0]]"
3150,"[[587, 3], [586, 3], [585, 1], [625, 3], [625, 3], [624, 3], [623, 0], [623, 0], [623, 0], [623, 0], [624, 3], [623, 0], [583, 1], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [622, 0]]"
3151,"[[789, 0], [829, 2], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [749, 1], [789, 0], [789, 0], [829, 2], [789, 0], [789, 0], [829, 2], [789, 0], [789, 0], [789, 0], [789, 0], [749, 1], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [749, 1], [789, 0], [789, 0], [789, 0], [789, 0], [829, 2], [789, 0], [790, 3], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [749, 1], [789, 0], [789, 0], [749, 1], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0]]"
3152,"[[788, 4], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [749, 0]]"
3153,"[[788, 4], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [749, 1], [789, 0], [789, 0], [790, 3], [789, 0], [789, 0], [789, 0], [789, 0], [788, 4], [789, 0], [788, 4], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [829, 2], [789, 0], [789, 0], [749, 1], [789, 0], [789, 0], [788, 4], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [829, 2], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [829, 2], [789, 0], [789, 0], [790, 3], [789, 0], [789, 0]]"
3154,"[[499, 4], [500, 0], [501, 3], [500, 0], [500, 0], [500, 0]]"
3155,"[[985, 2], [945, 4], [946, 4], [947, 2], [907, 2], [867, 2], [827, 2], [787, 2], [747, 3], [746, 2], [706, 3], [705, 2], [705, 2], [665, 3], [664, 0], [664, 0], [664, 0], [664, 0], [624, 3], [623, 0], [624, 3], [623, 0], [623, 0], [583, 1], [582, 0]]"
3156,"[[788, 4], [789, 0], [788, 4], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [788, 4], [789, 0], [789, 0], [829, 2], [789, 0], [789, 0], [749, 1], [789, 0], [789, 0], [790, 3], [789, 0], [789, 0]]"
3157,"[[985, 2], [945, 4], [946, 4], [945, 4], [946, 4], [946, 4], [946, 4], [947, 2], [907, 2], [867, 2], [827, 2], [787, 2], [747, 3], [746, 2], [706, 3], [705, 0]]"
3158,"[[788, 4], [788, 4], [789, 0], [749, 1], [789, 0], [789, 0], [789, 0]]"
3159,"[[876, 3], [875, 3], [874, 0], [834, 1], [874, 0], [874, 0], [874, 0], [874, 0], [834, 1], [874, 0]]"
3160,"[[788, 4], [789, 0], [789, 0], [790, 3], [789, 0], [829, 2], [869, 2], [829, 0]]"
3161,"[[420, 1], [460, 1], [500, 0], [460, 1], [500, 0], [500, 0], [500, 0], [460, 1], [500, 0], [500, 0], [500, 0], [540, 2], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [501, 3], [500, 0], [501, 3], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [460, 1], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0]]"
3162,"[[789, 0], [789, 0], [789, 0], [749, 1], [789, 0], [829, 2], [869, 2], [829, 2], [869, 2], [829, 2], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [790, 3], [789, 0], [829, 2], [789, 0], [829, 2], [789, 0], [789, 0], [790, 3], [789, 0], [789, 0], [789, 0], [789, 0], [788, 4], [789, 0], [790, 3], [790, 3], [789, 0], [789, 0], [789, 0], [789, 0]]"
