m,trajs
1674,"[(877, np.int64(3), 877), (877, np.int64(3), 837), (837, np.int64(1), 877), (877, np.int64(3), 876), (876, np.int64(3), 877), (877, np.int64(3), 876), (876, np.int64(3), 875), (875, np.int64(3), 874), (874, np.int64(2), 834), (834, np.int64(3), 833), (833, np.int64(3), 833), (833, np.int64(3), 832), (832, np.int64(3), 831), (831, np.int64(3), 830), (830, np.int64(2), 790), (790, np.int64(3), 789), (789, np.int64(3), 749), (749, np.int64(3), 789), (789, np.int64(3), 788), (788, np.int64(2), 789), (789, np.int64(3), 790), (790, np.int64(3), 789), (789, np.int64(3), 788)]"
1675,"[(587, np.int64(3), 586), (586, np.int64(3), 586), (586, np.int64(3), 585), (585, np.int64(3), 584), (584, np.int64(3), 583), (583, np.int64(3), 583), (583, np.int64(3), 582), (582, np.int64(3), 581), (581, np.int64(2), 541), (541, np.int64(3), 541), (541, np.int64(3), 542), (542, np.int64(3), 541), (541, np.int64(3), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 541), (541, np.int64(3), 540), (540, np.int64(0), 540), (540, np.int64(0), 541), (541, np.int64(3), 501)]"
1676,"[(832, np.int64(3), 831), (831, np.int64(3), 831), (831, np.int64(3), 831), (831, np.int64(3), 830), (830, np.int64(2), 790), (790, np.int64(3), 789), (789, np.int64(3), 788), (788, np.int64(2), 748), (748, np.int64(3), 747), (747, np.int64(2), 707), (707, np.int64(3), 706), (706, np.int64(3), 705), (705, np.int64(2), 665), (665, np.int64(3), 705), (705, np.int64(2), 665), (665, np.int64(3), 664), (664, np.int64(3), 663), (663, np.int64(2), 623), (623, np.int64(3), 624), (624, np.int64(3), 623), (623, np.int64(3), 622), (622, np.int64(2), 582), (582, np.int64(3), 581)]"
1677,"[(877, np.int64(3), 876), (876, np.int64(3), 875), (875, np.int64(3), 874), (874, np.int64(2), 834), (834, np.int64(3), 833), (833, np.int64(3), 832), (832, np.int64(3), 831), (831, np.int64(3), 830), (830, np.int64(2), 790), (790, np.int64(3), 830), (830, np.int64(2), 790), (790, np.int64(3), 789), (789, np.int64(3), 788), (788, np.int64(2), 748), (748, np.int64(3), 747), (747, np.int64(2), 707), (707, np.int64(3), 706), (706, np.int64(3), 705), (705, np.int64(2), 665), (665, np.int64(3), 664), (664, np.int64(3), 663), (663, np.int64(2), 623), (623, np.int64(3), 622)]"
1678,"[(623, np.int64(3), 623), (623, np.int64(3), 622), (622, np.int64(2), 582), (582, np.int64(3), 581), (581, np.int64(2), 581), (581, np.int64(2), 541), (541, np.int64(3), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 539), (539, np.int64(4), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 500), (500, np.int64(1), 540)]"
1679,"[(1105, np.int64(2), 1105), (1105, np.int64(2), 1106), (1106, np.int64(3), 1105), (1105, np.int64(2), 1065), (1065, np.int64(2), 1025), (1025, np.int64(2), 985), (985, np.int64(2), 945), (945, np.int64(4), 946), (946, np.int64(4), 947), (947, np.int64(2), 907), (907, np.int64(2), 867), (867, np.int64(2), 827), (827, np.int64(2), 828), (828, np.int64(2), 788), (788, np.int64(2), 748), (748, np.int64(3), 788), (788, np.int64(2), 748), (748, np.int64(3), 747), (747, np.int64(2), 746), (746, np.int64(2), 706), (706, np.int64(3), 705), (705, np.int64(2), 665), (665, np.int64(3), 664)]"
1680,"[(499, np.int64(1), 499), (499, np.int64(1), 500), (500, np.int64(1), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 539), (539, np.int64(4), 539), (539, np.int64(4), 499), (499, np.int64(1), 459), (459, np.int64(1), 458), (458, np.int64(1), 498), (498, np.int64(4), 499), (499, np.int64(1), 499), (499, np.int64(1), 539), (539, np.int64(4), 499), (499, np.int64(1), 539), (539, np.int64(4), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 541), (541, np.int64(3), 540)]"
1681,"[(587, np.int64(3), 627), (627, np.int64(2), 587), (587, np.int64(3), 587), (587, np.int64(3), 586), (586, np.int64(3), 586), (586, np.int64(3), 585), (585, np.int64(3), 586), (586, np.int64(3), 585), (585, np.int64(3), 584), (584, np.int64(3), 583), (583, np.int64(3), 582), (582, np.int64(3), 581), (581, np.int64(2), 541), (541, np.int64(3), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 541), (541, np.int64(3), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540)]"
1682,"[(832, np.int64(3), 831), (831, np.int64(3), 831), (831, np.int64(3), 830), (830, np.int64(2), 830), (830, np.int64(2), 870), (870, np.int64(2), 830), (830, np.int64(2), 790), (790, np.int64(3), 789), (789, np.int64(3), 788), (788, np.int64(2), 789), (789, np.int64(3), 788), (788, np.int64(2), 788), (788, np.int64(2), 748), (748, np.int64(3), 747), (747, np.int64(2), 707), (707, np.int64(3), 707), (707, np.int64(3), 706), (706, np.int64(3), 705), (705, np.int64(2), 705), (705, np.int64(2), 665), (665, np.int64(3), 664), (664, np.int64(3), 663), (663, np.int64(2), 623)]"
1683,"[(743, np.int64(2), 744), (744, np.int64(3), 743), (743, np.int64(2), 743), (743, np.int64(2), 703), (703, np.int64(2), 743), (743, np.int64(2), 703), (703, np.int64(2), 663), (663, np.int64(2), 623), (623, np.int64(3), 622), (622, np.int64(2), 582), (582, np.int64(3), 622), (622, np.int64(2), 582), (582, np.int64(3), 581), (581, np.int64(2), 541), (541, np.int64(3), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 539), (539, np.int64(4), 539)]"
1684,"[(623, np.int64(3), 622), (622, np.int64(2), 582), (582, np.int64(3), 581), (581, np.int64(2), 541), (541, np.int64(3), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 541), (541, np.int64(3), 541), (541, np.int64(3), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 500), (500, np.int64(1), 501), (501, np.int64(1), 541), (541, np.int64(3), 542), (542, np.int64(3), 541), (541, np.int64(3), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540)]"
1685,"[(788, np.int64(2), 787), (787, np.int64(2), 747), (747, np.int64(2), 707), (707, np.int64(3), 706), (706, np.int64(3), 705), (705, np.int64(2), 665), (665, np.int64(3), 664), (664, np.int64(3), 663), (663, np.int64(2), 623), (623, np.int64(3), 624), (624, np.int64(3), 584), (584, np.int64(3), 585), (585, np.int64(3), 584), (584, np.int64(3), 624), (624, np.int64(3), 623), (623, np.int64(3), 624), (624, np.int64(3), 623), (623, np.int64(3), 622), (622, np.int64(2), 582), (582, np.int64(3), 581), (581, np.int64(2), 541), (541, np.int64(3), 501), (501, np.int64(1), 541)]"
1686,"[(674, np.int64(1), 714), (714, np.int64(1), 754), (754, np.int64(3), 753), (753, np.int64(1), 793), (793, np.int64(1), 833), (833, np.int64(3), 832), (832, np.int64(3), 832), (832, np.int64(3), 831), (831, np.int64(3), 830), (830, np.int64(2), 790), (790, np.int64(3), 789), (789, np.int64(3), 790), (790, np.int64(3), 789), (789, np.int64(3), 788), (788, np.int64(2), 748), (748, np.int64(3), 747), (747, np.int64(2), 707), (707, np.int64(3), 706), (706, np.int64(3), 705), (705, np.int64(2), 665), (665, np.int64(3), 705), (705, np.int64(2), 665), (665, np.int64(3), 666)]"
1687,"[(985, np.int64(2), 945), (945, np.int64(4), 945), (945, np.int64(4), 946), (946, np.int64(4), 947), (947, np.int64(2), 946), (946, np.int64(4), 946), (946, np.int64(4), 947), (947, np.int64(2), 907), (907, np.int64(2), 867), (867, np.int64(2), 827), (827, np.int64(2), 787), (787, np.int64(2), 786), (786, np.int64(2), 785), (785, np.int64(4), 786), (786, np.int64(2), 746), (746, np.int64(2), 706), (706, np.int64(3), 746), (746, np.int64(2), 706), (706, np.int64(3), 705), (705, np.int64(2), 705), (705, np.int64(2), 665), (665, np.int64(3), 664), (664, np.int64(3), 665)]"
1688,"[(788, np.int64(2), 748), (748, np.int64(3), 747), (747, np.int64(2), 707), (707, np.int64(3), 706), (706, np.int64(3), 705), (705, np.int64(2), 705), (705, np.int64(2), 665), (665, np.int64(3), 664), (664, np.int64(3), 624), (624, np.int64(3), 623), (623, np.int64(3), 583), (583, np.int64(3), 584), (584, np.int64(3), 583), (583, np.int64(3), 582), (582, np.int64(3), 581), (581, np.int64(2), 541), (541, np.int64(3), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 541), (541, np.int64(3), 540)]"
1689,"[(788, np.int64(2), 828), (828, np.int64(2), 788), (788, np.int64(2), 748), (748, np.int64(3), 747), (747, np.int64(2), 707), (707, np.int64(3), 706), (706, np.int64(3), 705), (705, np.int64(2), 665), (665, np.int64(3), 664), (664, np.int64(3), 663), (663, np.int64(2), 623), (623, np.int64(3), 623), (623, np.int64(3), 622), (622, np.int64(2), 582), (582, np.int64(3), 583), (583, np.int64(3), 582), (582, np.int64(3), 581), (581, np.int64(2), 541), (541, np.int64(3), 540), (540, np.int64(0), 541), (541, np.int64(3), 540), (540, np.int64(0), 540), (540, np.int64(0), 540)]"
1690,"[(460, np.int64(1), 500), (500, np.int64(1), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 539), (539, np.int64(4), 499), (499, np.int64(1), 539), (539, np.int64(4), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 500), (500, np.int64(1), 500), (500, np.int64(1), 540)]"
1691,"[(278, np.int64(1), 318), (318, np.int64(3), 317), (317, np.int64(1), 357), (357, np.int64(1), 397), (397, np.int64(1), 437), (437, np.int64(1), 437), (437, np.int64(1), 477), (477, np.int64(1), 517), (517, np.int64(1), 557), (557, np.int64(1), 597), (597, np.int64(1), 637), (637, np.int64(1), 677), (677, np.int64(1), 717), (717, np.int64(1), 757), (757, np.int64(1), 797), (797, np.int64(1), 837), (837, np.int64(1), 877), (877, np.int64(3), 837), (837, np.int64(1), 877), (877, np.int64(3), 876), (876, np.int64(3), 877), (877, np.int64(3), 876), (876, np.int64(3), 875)]"
1692,"[(877, np.int64(3), 876), (876, np.int64(3), 876), (876, np.int64(3), 875), (875, np.int64(3), 874), (874, np.int64(2), 834), (834, np.int64(3), 833), (833, np.int64(3), 832), (832, np.int64(3), 831), (831, np.int64(3), 830), (830, np.int64(2), 831), (831, np.int64(3), 830), (830, np.int64(2), 790), (790, np.int64(3), 789), (789, np.int64(3), 788), (788, np.int64(2), 788), (788, np.int64(2), 748), (748, np.int64(3), 747), (747, np.int64(2), 707), (707, np.int64(3), 706), (706, np.int64(3), 705), (705, np.int64(2), 665), (665, np.int64(3), 625), (625, np.int64(3), 585)]"
1693,"[(665, np.int64(3), 664), (664, np.int64(3), 663), (663, np.int64(2), 623), (623, np.int64(3), 622), (622, np.int64(2), 582), (582, np.int64(3), 581), (581, np.int64(2), 541), (541, np.int64(3), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 539), (539, np.int64(4), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540)]"
1694,"[(789, np.int64(3), 749), (749, np.int64(3), 748), (748, np.int64(3), 788), (788, np.int64(2), 748), (748, np.int64(3), 747), (747, np.int64(2), 707), (707, np.int64(3), 706), (706, np.int64(3), 706), (706, np.int64(3), 705), (705, np.int64(2), 665), (665, np.int64(3), 664), (664, np.int64(3), 663), (663, np.int64(2), 623), (623, np.int64(3), 623), (623, np.int64(3), 624), (624, np.int64(3), 623), (623, np.int64(3), 622), (622, np.int64(2), 622), (622, np.int64(2), 582), (582, np.int64(3), 542), (542, np.int64(3), 541), (541, np.int64(3), 581), (581, np.int64(2), 541)]"
1695,"[(420, np.int64(1), 460), (460, np.int64(1), 500), (500, np.int64(1), 540), (540, np.int64(0), 540), (540, np.int64(0), 539), (539, np.int64(4), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 539), (539, np.int64(4), 539), (539, np.int64(4), 499), (499, np.int64(1), 539), (539, np.int64(4), 540), (540, np.int64(0), 541), (541, np.int64(3), 540), (540, np.int64(0), 540), (540, np.int64(0), 539), (539, np.int64(4), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540)]"
1696,"[(788, np.int64(2), 748), (748, np.int64(3), 747), (747, np.int64(2), 707), (707, np.int64(3), 706), (706, np.int64(3), 705), (705, np.int64(2), 665), (665, np.int64(3), 664), (664, np.int64(3), 663), (663, np.int64(2), 623), (623, np.int64(3), 622), (622, np.int64(2), 582), (582, np.int64(3), 581), (581, np.int64(2), 541), (541, np.int64(3), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 500)]"
1697,"[(788, np.int64(2), 748), (748, np.int64(3), 747), (747, np.int64(2), 707), (707, np.int64(3), 706), (706, np.int64(3), 705), (705, np.int64(2), 665), (665, np.int64(3), 664), (664, np.int64(3), 663), (663, np.int64(2), 623), (623, np.int64(3), 624), (624, np.int64(3), 623), (623, np.int64(3), 622), (622, np.int64(2), 622), (622, np.int64(2), 623), (623, np.int64(3), 583), (583, np.int64(3), 582), (582, np.int64(3), 581), (581, np.int64(2), 541), (541, np.int64(3), 540), (540, np.int64(0), 540), (540, np.int64(0), 539), (539, np.int64(4), 540), (540, np.int64(0), 540)]"
1698,"[(788, np.int64(2), 748), (748, np.int64(3), 747), (747, np.int64(2), 787), (787, np.int64(2), 786), (786, np.int64(2), 746), (746, np.int64(2), 706), (706, np.int64(3), 705), (705, np.int64(2), 665), (665, np.int64(3), 664), (664, np.int64(3), 663), (663, np.int64(2), 623), (623, np.int64(3), 622), (622, np.int64(2), 582), (582, np.int64(3), 622), (622, np.int64(2), 582), (582, np.int64(3), 581), (581, np.int64(2), 541), (541, np.int64(3), 541), (541, np.int64(3), 540), (540, np.int64(0), 541), (541, np.int64(3), 540), (540, np.int64(0), 540), (540, np.int64(0), 540)]"
1699,"[(834, np.int64(3), 834), (834, np.int64(3), 834), (834, np.int64(3), 833), (833, np.int64(3), 832), (832, np.int64(3), 832), (832, np.int64(3), 831), (831, np.int64(3), 830), (830, np.int64(2), 790), (790, np.int64(3), 789), (789, np.int64(3), 788), (788, np.int64(2), 789), (789, np.int64(3), 789), (789, np.int64(3), 788), (788, np.int64(2), 748), (748, np.int64(3), 747), (747, np.int64(2), 707), (707, np.int64(3), 706), (706, np.int64(3), 705), (705, np.int64(2), 706), (706, np.int64(3), 705), (705, np.int64(2), 665), (665, np.int64(3), 625), (625, np.int64(3), 624)]"
1700,"[(1071, np.int64(2), 1031), (1031, np.int64(4), 1032), (1032, np.int64(2), 992), (992, np.int64(2), 1032), (1032, np.int64(2), 992), (992, np.int64(2), 952), (952, np.int64(4), 953), (953, np.int64(4), 953), (953, np.int64(4), 954), (954, np.int64(2), 914), (914, np.int64(2), 874), (874, np.int64(2), 834), (834, np.int64(3), 833), (833, np.int64(3), 832), (832, np.int64(3), 831), (831, np.int64(3), 830), (830, np.int64(2), 790), (790, np.int64(3), 790), (790, np.int64(3), 789), (789, np.int64(3), 829), (829, np.int64(2), 789), (789, np.int64(3), 788), (788, np.int64(2), 828)]"
1701,"[(499, np.int64(1), 539), (539, np.int64(4), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 541), (541, np.int64(3), 540), (540, np.int64(0), 500), (500, np.int64(1), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 539), (539, np.int64(4), 540), (540, np.int64(0), 540), (540, np.int64(0), 540)]"
1702,"[(877, np.int64(3), 876), (876, np.int64(3), 875), (875, np.int64(3), 874), (874, np.int64(2), 875), (875, np.int64(3), 874), (874, np.int64(2), 834), (834, np.int64(3), 833), (833, np.int64(3), 832), (832, np.int64(3), 831), (831, np.int64(3), 830), (830, np.int64(2), 790), (790, np.int64(3), 789), (789, np.int64(3), 790), (790, np.int64(3), 789), (789, np.int64(3), 788), (788, np.int64(2), 787), (787, np.int64(2), 747), (747, np.int64(2), 707), (707, np.int64(3), 706), (706, np.int64(3), 705), (705, np.int64(2), 665), (665, np.int64(3), 705), (705, np.int64(2), 665)]"
1703,"[(623, np.int64(3), 622), (622, np.int64(2), 582), (582, np.int64(3), 583), (583, np.int64(3), 582), (582, np.int64(3), 581), (581, np.int64(2), 581), (581, np.int64(2), 541), (541, np.int64(3), 540), (540, np.int64(0), 539), (539, np.int64(4), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 541), (541, np.int64(3), 540), (540, np.int64(0), 541), (541, np.int64(3), 540), (540, np.int64(0), 539)]"
1704,"[(789, np.int64(3), 788), (788, np.int64(2), 748), (748, np.int64(3), 747), (747, np.int64(2), 707), (707, np.int64(3), 707), (707, np.int64(3), 707), (707, np.int64(3), 706), (706, np.int64(3), 705), (705, np.int64(2), 665), (665, np.int64(3), 664), (664, np.int64(3), 663), (663, np.int64(2), 664), (664, np.int64(3), 663), (663, np.int64(2), 663), (663, np.int64(2), 623), (623, np.int64(3), 622), (622, np.int64(2), 582), (582, np.int64(3), 582), (582, np.int64(3), 581), (581, np.int64(2), 541), (541, np.int64(3), 540), (540, np.int64(0), 540), (540, np.int64(0), 540)]"
1705,"[(832, np.int64(3), 832), (832, np.int64(3), 832), (832, np.int64(3), 831), (831, np.int64(3), 830), (830, np.int64(2), 790), (790, np.int64(3), 789), (789, np.int64(3), 788), (788, np.int64(2), 748), (748, np.int64(3), 747), (747, np.int64(2), 787), (787, np.int64(2), 747), (747, np.int64(2), 707), (707, np.int64(3), 706), (706, np.int64(3), 705), (705, np.int64(2), 705), (705, np.int64(2), 665), (665, np.int64(3), 625), (625, np.int64(3), 625), (625, np.int64(3), 624), (624, np.int64(3), 623), (623, np.int64(3), 622), (622, np.int64(2), 582), (582, np.int64(3), 581)]"
1706,"[(832, np.int64(3), 833), (833, np.int64(3), 832), (832, np.int64(3), 831), (831, np.int64(3), 832), (832, np.int64(3), 831), (831, np.int64(3), 830), (830, np.int64(2), 790), (790, np.int64(3), 789), (789, np.int64(3), 829), (829, np.int64(2), 789), (789, np.int64(3), 788), (788, np.int64(2), 748), (748, np.int64(3), 747), (747, np.int64(2), 707), (707, np.int64(3), 706), (706, np.int64(3), 705), (705, np.int64(2), 705), (705, np.int64(2), 665), (665, np.int64(3), 664), (664, np.int64(3), 663), (663, np.int64(2), 623), (623, np.int64(3), 622), (622, np.int64(2), 582)]"
1707,"[(832, np.int64(3), 831), (831, np.int64(3), 830), (830, np.int64(2), 790), (790, np.int64(3), 789), (789, np.int64(3), 749), (749, np.int64(3), 709), (709, np.int64(1), 749), (749, np.int64(3), 789), (789, np.int64(3), 788), (788, np.int64(2), 748), (748, np.int64(3), 747), (747, np.int64(2), 707), (707, np.int64(3), 706), (706, np.int64(3), 705), (705, np.int64(2), 706), (706, np.int64(3), 706), (706, np.int64(3), 707), (707, np.int64(3), 706), (706, np.int64(3), 705), (705, np.int64(2), 665), (665, np.int64(3), 664), (664, np.int64(3), 663), (663, np.int64(2), 623)]"
1708,"[(832, np.int64(3), 831), (831, np.int64(3), 830), (830, np.int64(2), 790), (790, np.int64(3), 789), (789, np.int64(3), 788), (788, np.int64(2), 748), (748, np.int64(3), 747), (747, np.int64(2), 707), (707, np.int64(3), 706), (706, np.int64(3), 746), (746, np.int64(2), 786), (786, np.int64(2), 746), (746, np.int64(2), 706), (706, np.int64(3), 705), (705, np.int64(2), 665), (665, np.int64(3), 664), (664, np.int64(3), 663), (663, np.int64(2), 703), (703, np.int64(2), 663), (663, np.int64(2), 663), (663, np.int64(2), 623), (623, np.int64(3), 663), (663, np.int64(2), 623)]"
1709,"[(623, np.int64(3), 622), (622, np.int64(2), 623), (623, np.int64(3), 663), (663, np.int64(2), 623), (623, np.int64(3), 622), (622, np.int64(2), 622), (622, np.int64(2), 622), (622, np.int64(2), 582), (582, np.int64(3), 622), (622, np.int64(2), 582), (582, np.int64(3), 581), (581, np.int64(2), 541), (541, np.int64(3), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 541), (541, np.int64(3), 540), (540, np.int64(0), 540), (540, np.int64(0), 539), (539, np.int64(4), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540)]"
1710,"[(788, np.int64(2), 748), (748, np.int64(3), 747), (747, np.int64(2), 707), (707, np.int64(3), 706), (706, np.int64(3), 705), (705, np.int64(2), 665), (665, np.int64(3), 664), (664, np.int64(3), 663), (663, np.int64(2), 623), (623, np.int64(3), 583), (583, np.int64(3), 623), (623, np.int64(3), 622), (622, np.int64(2), 582), (582, np.int64(3), 581), (581, np.int64(2), 581), (581, np.int64(2), 541), (541, np.int64(3), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 541)]"
1711,"[(788, np.int64(2), 787), (787, np.int64(2), 747), (747, np.int64(2), 707), (707, np.int64(3), 707), (707, np.int64(3), 706), (706, np.int64(3), 705), (705, np.int64(2), 665), (665, np.int64(3), 664), (664, np.int64(3), 665), (665, np.int64(3), 664), (664, np.int64(3), 663), (663, np.int64(2), 623), (623, np.int64(3), 622), (622, np.int64(2), 582), (582, np.int64(3), 581), (581, np.int64(2), 541), (541, np.int64(3), 501), (501, np.int64(1), 461), (461, np.int64(1), 501), (501, np.int64(1), 541), (541, np.int64(3), 581), (581, np.int64(2), 541), (541, np.int64(3), 540)]"
1712,"[(832, np.int64(3), 831), (831, np.int64(3), 830), (830, np.int64(2), 870), (870, np.int64(2), 830), (830, np.int64(2), 790), (790, np.int64(3), 789), (789, np.int64(3), 788), (788, np.int64(2), 748), (748, np.int64(3), 747), (747, np.int64(2), 748), (748, np.int64(3), 747), (747, np.int64(2), 746), (746, np.int64(2), 746), (746, np.int64(2), 746), (746, np.int64(2), 746), (746, np.int64(2), 706), (706, np.int64(3), 707), (707, np.int64(3), 706), (706, np.int64(3), 705), (705, np.int64(2), 665), (665, np.int64(3), 664), (664, np.int64(3), 663), (663, np.int64(2), 623)]"
1713,"[(788, np.int64(2), 748), (748, np.int64(3), 747), (747, np.int64(2), 707), (707, np.int64(3), 706), (706, np.int64(3), 705), (705, np.int64(2), 665), (665, np.int64(3), 664), (664, np.int64(3), 663), (663, np.int64(2), 623), (623, np.int64(3), 624), (624, np.int64(3), 623), (623, np.int64(3), 624), (624, np.int64(3), 625), (625, np.int64(3), 624), (624, np.int64(3), 623), (623, np.int64(3), 583), (583, np.int64(3), 583), (583, np.int64(3), 623), (623, np.int64(3), 622), (622, np.int64(2), 582), (582, np.int64(3), 581), (581, np.int64(2), 541), (541, np.int64(3), 540)]"
1714,"[(749, np.int64(3), 709), (709, np.int64(1), 749), (749, np.int64(3), 748), (748, np.int64(3), 747), (747, np.int64(2), 746), (746, np.int64(2), 706), (706, np.int64(3), 705), (705, np.int64(2), 665), (665, np.int64(3), 705), (705, np.int64(2), 665), (665, np.int64(3), 664), (664, np.int64(3), 663), (663, np.int64(2), 623), (623, np.int64(3), 583), (583, np.int64(3), 582), (582, np.int64(3), 582), (582, np.int64(3), 581), (581, np.int64(2), 541), (541, np.int64(3), 542), (542, np.int64(3), 582), (582, np.int64(3), 581), (581, np.int64(2), 541), (541, np.int64(3), 501)]"
1715,"[(789, np.int64(3), 789), (789, np.int64(3), 829), (829, np.int64(2), 828), (828, np.int64(2), 788), (788, np.int64(2), 748), (748, np.int64(3), 749), (749, np.int64(3), 748), (748, np.int64(3), 747), (747, np.int64(2), 707), (707, np.int64(3), 707), (707, np.int64(3), 706), (706, np.int64(3), 705), (705, np.int64(2), 665), (665, np.int64(3), 664), (664, np.int64(3), 663), (663, np.int64(2), 623), (623, np.int64(3), 622), (622, np.int64(2), 582), (582, np.int64(3), 581), (581, np.int64(2), 541), (541, np.int64(3), 540), (540, np.int64(0), 540), (540, np.int64(0), 541)]"
1716,"[(420, np.int64(1), 460), (460, np.int64(1), 461), (461, np.int64(1), 461), (461, np.int64(1), 501), (501, np.int64(1), 541), (541, np.int64(3), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 500), (500, np.int64(1), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 500), (500, np.int64(1), 500), (500, np.int64(1), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540)]"
1717,"[(1071, np.int64(2), 1031), (1031, np.int64(4), 1032), (1032, np.int64(2), 992), (992, np.int64(2), 952), (952, np.int64(4), 953), (953, np.int64(4), 954), (954, np.int64(2), 914), (914, np.int64(2), 874), (874, np.int64(2), 834), (834, np.int64(3), 833), (833, np.int64(3), 833), (833, np.int64(3), 832), (832, np.int64(3), 832), (832, np.int64(3), 832), (832, np.int64(3), 831), (831, np.int64(3), 830), (830, np.int64(2), 790), (790, np.int64(3), 789), (789, np.int64(3), 788), (788, np.int64(2), 748), (748, np.int64(3), 747), (747, np.int64(2), 707), (707, np.int64(3), 707)]"
1718,"[(877, np.int64(3), 876), (876, np.int64(3), 876), (876, np.int64(3), 875), (875, np.int64(3), 874), (874, np.int64(2), 914), (914, np.int64(2), 954), (954, np.int64(2), 914), (914, np.int64(2), 874), (874, np.int64(2), 834), (834, np.int64(3), 834), (834, np.int64(3), 833), (833, np.int64(3), 832), (832, np.int64(3), 831), (831, np.int64(3), 830), (830, np.int64(2), 790), (790, np.int64(3), 789), (789, np.int64(3), 788), (788, np.int64(2), 748), (748, np.int64(3), 747), (747, np.int64(2), 747), (747, np.int64(2), 707), (707, np.int64(3), 706), (706, np.int64(3), 706)]"
