wifi,X,Y,parents,ID,restored_x,restored_y
52980,293.0,221.0,30620:84,2_virtual,-1,-1
6431,291.0,202.0,79123:45983,2_virtual,-1,-1
92886,314.0,246.0,49:45983,2_virtual,-1,-1
29990,285.0,239.0,49:67331,2_virtual,-1,-1
19448,290.0,223.0,67331:45983,2_virtual,-1,-1
66497,325.0,216.0,30620:45983,2_virtual,-1,-1
93295,274.0,201.0,64120:67331:30620,2_virtual,-1,-1
17385,275.0,208.0,64120:45983,2_virtual,-1,-1
60368,262.0,195.0,79123:67331,2_virtual,-1,-1
66880,227.0,170.0,33:67331,2_virtual,-1,-1
18292,267.0,171.0,2344:79123,2_virtual,-1,-1
87358,311.0,189.0,2344:26858,2_virtual,-1,-1
51768,306.0,192.0,26858:79123,2_virtual,-1,-1
85573,269.0,192.0,99:32446,2_virtual,-1,-1
13092,291.0,214.0,18641:32446:64102,2_virtual,-1,-1
4465,324.0,202.0,91020:5,2_virtual,-1,-1
48962,374.0,213.0,2552:91020,2_virtual,-1,-1
49081,239.0,131.0,54272:120,2_virtual,-1,-1
39447,270.0,182.0,96699:38638,2_virtual,-1,-1
48778,340.0,206.0,88:9048,2_virtual,-1,-1
69143,255.0,151.0,9048:22,2_virtual,-1,-1
89293,252.0,157.0,54272:9048,2_virtual,-1,-1
93095,272.0,192.0,32:9048,2_virtual,-1,-1
11981,295.0,171.0,88:9048:22,2_virtual,-1,-1
1652,365.0,136.0,26858:92,2_virtual,-1,-1
89518,264.0,159.0,5:29230,2_virtual,-1,-1
39208,333.0,222.0,4313:26858:50132,2_virtual,-1,-1
63596,369.0,212.0,2552:26858,2_virtual,-1,-1
67092,220.0,136.0,54272:99062,2_virtual,-1,-1
64620,261.0,161.0,54272:95,2_virtual,-1,-1
10312,243.0,153.0,54272:5,2_virtual,-1,-1
66331,284.0,178.0,23449:95,2_virtual,-1,-1
10978,262.0,148.0,120:23449,2_virtual,-1,-1
61073,319.0,193.0,88:79123,2_virtual,-1,-1
70978,252.0,157.0,13568:2344:79123,2_virtual,-1,-1
60522,251.0,157.0,99:72974,2_virtual,-1,-1
77634,352.0,208.0,41841:91020,2_virtual,-1,-1
68801,272.0,169.0,13702:72974,2_virtual,-1,-1
16482,291.0,181.0,41841:99,2_virtual,-1,-1
33193,312.0,188.0,41841:39006:72974,2_virtual,-1,-1
19797,290.0,205.0,79123:64102,2_virtual,-1,-1
98932,254.0,161.0,23449:79123,2_virtual,-1,-1
36509,311.0,180.0,88:23449,2_virtual,-1,-1
71731,285.0,238.0,84:64102,2_virtual,-1,-1
24512,281.0,191.0,23449:64102,2_virtual,-1,-1
94276,275.0,186.0,23449:79123:64102,2_virtual,-1,-1
60933,307.0,219.0,4313:73767,2_virtual,-1,-1
5715,248.0,142.0,33:63253,2_virtual,-1,-1
11974,300.0,193.0,41841:18641,2_virtual,-1,-1
49611,314.0,203.0,41841:63253:63790,2_virtual,-1,-1
34382,284.0,224.0,63790:73767,2_virtual,-1,-1
85873,320.0,242.0,4313:63790,2_virtual,-1,-1
97256,283.0,197.0,63790:14185:8318,2_virtual,-1,-1
27059,272.0,173.0,63253:8318:73767,2_virtual,-1,-1
91297,307.0,197.0,14185:41841:73767,2_virtual,-1,-1
67265,317.0,193.0,4313:14185:63253,2_virtual,-1,-1
51252,310.0,200.0,41841:4313:8318,2_virtual,-1,-1
59807,261.0,176.0,77738:99,2_virtual,-1,-1
52311,245.0,154.0,23449:8318,2_virtual,-1,-1
77086,329.0,203.0,88:77738,2_virtual,-1,-1
44168,264.0,171.0,23449:77738,2_virtual,-1,-1
17086,208.0,127.0,87392:54272,2_virtual,-1,-1
47646,260.0,172.0,13568:17196:13702,2_virtual,-1,-1
36727,269.0,182.0,18641:13702,2_virtual,-1,-1
4438,254.0,158.0,8318:72974,2_virtual,-1,-1
89441,368.0,212.0,88:91020,2_virtual,-1,-1
23417,252.0,167.0,87392:5,2_virtual,-1,-1
17414,248.0,145.0,87392:120,2_virtual,-1,-1
60536,219.0,135.0,13568:87392,2_virtual,-1,-1
92877,343.0,131.0,9048:92,2_virtual,-1,-1
45524,252.0,157.0,9048:54272,2_virtual,-1,-1
16685,248.0,157.0,9048:54272:99,2_virtual,-1,-1
45024,211.0,122.0,87392:22,2_virtual,-1,-1
44902,261.0,170.0,87392:9048,2_virtual,-1,-1
71985,242.0,148.0,9048:87392:22,2_virtual,-1,-1
54112,171.0,105.0,54272:105,2_virtual,-1,-1
32911,365.0,209.0,2552:41841,2_virtual,-1,-1
24143,375.0,175.0,90040:13,2_virtual,-1,-1
72897,364.0,173.0,90040:88,2_virtual,-1,-1
78345,372.0,189.0,39820:13,2_virtual,-1,-1
63796,361.0,187.0,88:39820,2_virtual,-1,-1
65673,335.0,172.0,90040:39820:50132,2_virtual,-1,-1
16644,302.0,185.0,2344:30620,2_virtual,-1,-1
36542,295.0,187.0,41841:79123:13702,2_virtual,-1,-1
42957,276.0,175.0,2344:13702,2_virtual,-1,-1
66612,297.0,188.0,79123:30620,2_virtual,-1,-1
1649,306.0,192.0,30620:13702,2_virtual,-1,-1
29032,225.0,163.0,33:45395,2_virtual,-1,-1
20522,248.0,221.0,60800:9356,2_virtual,-1,-1
3558,327.0,209.0,45395:13,2_virtual,-1,-1
43303,268.0,181.0,4313:33,2_virtual,-1,-1
60163,199.0,149.0,105:45395,2_virtual,-1,-1
32638,215.0,161.0,105:59163,2_virtual,-1,-1
3069,371.0,226.0,4313:13,2_virtual,-1,-1
15714,232.0,171.0,71721:33,2_virtual,-1,-1
3527,206.0,157.0,71721:105,2_virtual,-1,-1
95138,271.0,214.0,59163:71721:45395,2_virtual,-1,-1
31992,292.0,226.0,51552:4313:45395,2_virtual,-1,-1
77015,297.0,231.0,51552:4313:71721,2_virtual,-1,-1
76448,259.0,222.0,71721:9356,2_virtual,-1,-1
83111,252.0,215.0,45395:9356,2_virtual,-1,-1
31567,252.0,208.0,60800:45395,2_virtual,-1,-1
38220,293.0,225.0,60800:4313:59163,2_virtual,-1,-1
19373,259.0,215.0,60800:71721,2_virtual,-1,-1
85647,263.0,227.0,60800:51552,2_virtual,-1,-1
2266,271.0,231.0,51552:59163:9356,2_virtual,-1,-1
45211,310.0,209.0,12065:30620:45983,2_virtual,-1,-1
78490,302.0,235.0,72780:45983,2_virtual,-1,-1
53107,282.0,218.0,12065:72780,2_virtual,-1,-1
1281,295.0,232.0,4313:9356,2_virtual,-1,-1
8087,317.0,180.0,41841:83375,2_virtual,-1,-1
3484,339.0,185.0,2552:83375,2_virtual,-1,-1
24489,309.0,197.0,18641:91020,2_virtual,-1,-1
62829,364.0,210.0,2552:41841:91020,2_virtual,-1,-1
84561,300.0,193.0,18641:41841,2_virtual,-1,-1
99836,323.0,198.0,2552:18641,2_virtual,-1,-1
3116,326.0,184.0,91020:83375,2_virtual,-1,-1
34992,275.0,174.0,5:72974,2_virtual,-1,-1
2505,282.0,216.0,51552:5,2_virtual,-1,-1
59068,271.0,152.0,120:72974,2_virtual,-1,-1
53940,276.0,166.0,120:5:72974,2_virtual,-1,-1
58365,275.0,204.0,2344:51552,2_virtual,-1,-1
83009,229.0,140.0,33:72974,2_virtual,-1,-1
21942,228.0,150.0,33:79123,2_virtual,-1,-1
54459,271.0,169.0,96699:5230,2_virtual,-1,-1
48179,226.0,146.0,33:96699,2_virtual,-1,-1
99842,329.0,191.0,88:5230,2_virtual,-1,-1
16336,320.0,184.0,88:72974,2_virtual,-1,-1
63074,331.0,186.0,13:72974,2_virtual,-1,-1
76863,317.0,189.0,88:96699,2_virtual,-1,-1
22866,306.0,183.0,88:96699:5230,2_virtual,-1,-1
59379,340.0,206.0,13:38638,2_virtual,-1,-1
48781,307.0,186.0,30620:5230,2_virtual,-1,-1
55457,237.0,161.0,33:38638,2_virtual,-1,-1
49249,269.0,176.0,79123:38638:72974,2_virtual,-1,-1
3030,282.0,184.0,5230:38638,2_virtual,-1,-1
45223,261.0,161.0,96699:72974,2_virtual,-1,-1
87699,261.0,171.0,79123:96699,2_virtual,-1,-1
15623,273.0,163.0,5230:72974,2_virtual,-1,-1
12823,232.0,142.0,25121:99,2_virtual,-1,-1
19509,251.0,180.0,32:79123,2_virtual,-1,-1
54979,244.0,150.0,25121:79123,2_virtual,-1,-1
75701,240.0,152.0,25121:74831,2_virtual,-1,-1
64876,232.0,149.0,25121:51286,2_virtual,-1,-1
18264,221.0,140.0,25121:96372,2_virtual,-1,-1
67350,232.0,155.0,32:25121,2_virtual,-1,-1
76492,326.0,202.0,84932:5,2_virtual,-1,-1
76672,255.0,163.0,2344:99,2_virtual,-1,-1
74028,248.0,170.0,18641:99,2_virtual,-1,-1
26861,278.0,196.0,99:64102,2_virtual,-1,-1
58692,282.0,195.0,2344:18641:64102,2_virtual,-1,-1
80824,221.0,120.0,54272:29230,2_virtual,-1,-1
12831,230.0,157.0,13568:32,2_virtual,-1,-1
60297,211.0,122.0,13568:54272,2_virtual,-1,-1
91849,344.0,142.0,50132:92,2_virtual,-1,-1
45161,356.0,132.0,30620:92,2_virtual,-1,-1
20333,329.0,211.0,30620:26858:50132,2_virtual,-1,-1
85503,224.0,131.0,8318:22,2_virtual,-1,-1
41151,355.0,211.0,26858:91020,2_virtual,-1,-1
47028,330.0,236.0,49:26858,2_virtual,-1,-1
26532,191.0,128.0,105:99062,2_virtual,-1,-1
87123,229.0,134.0,54272:70233,2_virtual,-1,-1
83568,226.0,136.0,54272:99062:63927,2_virtual,-1,-1
40376,248.0,145.0,70233:63927,2_virtual,-1,-1
91608,250.0,156.0,70233:99062,2_virtual,-1,-1
79155,336.0,188.0,90040:26858:50132,2_virtual,-1,-1
39313,269.0,260.0,101:92071,2_virtual,-1,-1
86258,266.0,196.0,71721:79123,2_virtual,-1,-1
65098,307.0,183.0,26858:72974,2_virtual,-1,-1
49113,296.0,212.0,71721:95,2_virtual,-1,-1
80101,234.0,139.0,79123:22,2_virtual,-1,-1
82886,249.0,200.0,84:8318,2_virtual,-1,-1
77653,303.0,189.0,41841:79123,2_virtual,-1,-1
74729,287.0,176.0,23449:39006,2_virtual,-1,-1
49097,344.0,206.0,41841:91020:39006,2_virtual,-1,-1
14840,294.0,176.0,23449:41841,2_virtual,-1,-1
4160,260.0,184.0,32:13702,2_virtual,-1,-1
58126,294.0,236.0,30620:101,2_virtual,-1,-1
48248,278.0,171.0,13568:30620:13702,2_virtual,-1,-1
34943,286.0,170.0,13568:26858,2_virtual,-1,-1
37717,315.0,196.0,26858:13702,2_virtual,-1,-1
5789,353.0,218.0,50132:13,2_virtual,-1,-1
70420,253.0,167.0,54272:50132,2_virtual,-1,-1
75669,319.0,211.0,30620:50132,2_virtual,-1,-1
54955,299.0,172.0,2552:23449:72974,2_virtual,-1,-1
17869,235.0,136.0,70233:25121:13568,2_virtual,-1,-1
82985,216.0,148.0,33:51286,2_virtual,-1,-1
82514,238.0,148.0,33:5230,2_virtual,-1,-1
86653,308.0,179.0,88:64578,2_virtual,-1,-1
64309,268.0,206.0,84:5230,2_virtual,-1,-1
78706,273.0,175.0,77738:72974,2_virtual,-1,-1
80825,264.0,166.0,23449:77738:72974,2_virtual,-1,-1
32456,262.0,157.0,64578:5230:72974,2_virtual,-1,-1
85722,248.0,157.0,13568:51286:5230,2_virtual,-1,-1
14602,251.0,164.0,51286:72974,2_virtual,-1,-1
75047,243.0,143.0,13568:72974,2_virtual,-1,-1
5135,184.0,111.0,105:25121,2_virtual,-1,-1
93162,200.0,125.0,70233:105,2_virtual,-1,-1
93354,256.0,150.0,70233:5230:25121,2_virtual,-1,-1
63422,264.0,159.0,23449:5230,2_virtual,-1,-1
57511,273.0,203.0,32:50132,2_virtual,-1,-1
76787,248.0,164.0,54272:99:50132,2_virtual,-1,-1
63281,275.0,162.0,54272:26858,2_virtual,-1,-1
81501,293.0,185.0,120:50132,2_virtual,-1,-1
60463,275.0,176.0,120:99:50132,2_virtual,-1,-1
68463,283.0,187.0,70233:50132,2_virtual,-1,-1
