path,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
105->32446,142.814:97.329,155.794:103.027,172.199:111.308,185.207:118.610,194.916:125.425,197.616:127.354,213.369:138.991,222.971:147.010,233.022:153.415,239.844:158.207,244.948:162.321,253.540:169.247,263.170:177.010,273.541:183.542,287.395:193.229,295.831:199.530,309.789:205.728,307.614:210.781,303.921:217.527,303.034:220.186,303.034:224.470,301.553:226.935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105->33,142.814:97.329,155.794:103.027,172.199:111.308,185.207:118.610,194.916:125.425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105->35213,142.814:97.329,155.794:103.027,172.199:111.308,185.207:118.610,194.916:125.425,197.616:127.354,213.369:138.991,222.971:147.010,233.022:153.415,239.844:158.207,244.948:162.321,253.540:169.247,263.170:177.010,273.541:183.542,287.395:193.229,295.831:199.530,292.873:204.894,288.446:211.872,294.565:214.523,297.421:215.607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105->40323,142.814:97.329,155.794:103.027,172.199:111.308,185.207:118.610,194.916:125.425,197.616:127.354,213.369:138.991,222.971:147.010,233.022:153.415,239.844:158.207,244.948:162.321,253.540:169.247,263.170:177.010,273.541:183.542,287.395:193.229,295.831:199.530,309.789:205.728,307.614:210.781,303.921:217.527,303.034:220.186,303.034:224.470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105->41841,142.814:97.329,155.794:103.027,172.199:111.308,185.207:118.610,194.916:125.425,197.616:127.354,213.369:138.991,222.971:147.010,233.022:153.415,239.844:158.207,244.948:162.321,253.540:169.247,263.170:177.010,273.541:183.542,287.395:193.229,295.831:199.530,309.789:205.728,323.589:208.748,335.464:209.478,341.921:209.634,342.238:205.594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105->48339,142.814:97.329,155.794:103.027,172.199:111.308,185.207:118.610,194.916:125.425,197.616:127.354,213.369:138.991,222.971:147.010,233.022:153.415,239.844:158.207,244.948:162.321,253.540:169.247,263.170:177.010,273.541:183.542,287.395:193.229,295.831:199.530,309.789:205.728,323.589:208.748,335.464:209.478,341.921:209.634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105->49,142.814:97.329,155.794:103.027,172.199:111.308,185.207:118.610,194.916:125.425,197.616:127.354,213.369:138.991,222.971:147.010,233.022:153.415,239.844:158.207,244.948:162.321,253.540:169.247,263.170:177.010,273.541:183.542,287.395:193.229,295.831:199.530,309.789:205.728,323.589:208.748,335.464:209.478,341.921:209.634,347.233:210.050,346.414:220.501,347.233:231.470,342.284:235.228,339.995:239.670,337.398:245.240,333.639:250.297,327.249:249.579,324.140:249.853,323.730:252.620,319.322:252.825,317.921:257.472,310.951:262.358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105->49081,142.814:97.329,155.794:103.027,172.199:111.308,185.207:118.610,194.916:125.425,197.616:127.354,213.369:138.991,216.992:130.220,221.105:119.973,231.048:125.270,240.449:129.276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105->5,142.814:97.329,155.794:103.027,172.199:111.308,185.207:118.610,194.916:125.425,197.616:127.354,213.369:138.991,222.971:147.010,233.022:153.415,239.844:158.207,244.948:162.321,253.540:169.247,263.170:177.010,273.541:183.542,287.395:193.229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105->50132,142.814:97.329,155.794:103.027,172.199:111.308,185.207:118.610,194.916:125.425,197.616:127.354,213.369:138.991,222.971:147.010,233.022:153.415,239.844:158.207,244.948:162.321,253.540:169.247,263.170:177.010,273.541:183.542,287.395:193.229,295.831:199.530,309.789:205.728,307.614:210.781,303.921:217.527,303.034:220.186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105->51286,142.814:97.329,155.794:103.027,172.199:111.308,185.207:118.610,194.916:125.425,197.616:127.354,213.369:138.991,222.971:147.010,233.022:153.415,239.844:158.207,234.423:166.563,233.788:176.485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105->5135,142.814:97.329,155.794:103.027,172.199:111.308,185.207:118.610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105->51552,142.814:97.329,155.794:103.027,172.199:111.308,185.207:118.610,194.916:125.425,197.616:127.354,213.369:138.991,222.971:147.010,233.022:153.415,239.844:158.207,244.948:162.321,253.540:169.247,263.170:177.010,273.541:183.542,287.395:193.229,295.831:199.530,292.873:204.894,288.446:211.872,285.440:216.278,281.103:222.601,276.312:228.590,272.979:230.361,277.165:234.213,280.995:236.462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105->51952,142.814:97.329,155.794:103.027,172.199:111.308,185.207:118.610,194.916:125.425,197.616:127.354,213.369:138.991,222.971:147.010,220.826:151.867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105->53940,142.814:97.329,155.794:103.027,172.199:111.308,185.207:118.610,194.916:125.425,197.616:127.354,213.369:138.991,222.971:147.010,233.022:153.415,239.844:158.207,244.948:162.321,250.837:157.263,256.201:151.742,259.065:147.524,262.142:140.680,269.223:140.680,273.596:142.477,278.802:146.350,279.519:149.801,284.986:152.808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105->54272,142.814:97.329,155.794:103.027,172.199:111.308,185.207:118.610,194.916:125.425,198.866:118.313,202.551:111.363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105->60450,142.814:97.329,155.794:103.027,172.199:111.308,185.207:118.610,194.916:125.425,197.616:127.354,213.369:138.991,222.971:147.010,233.022:153.415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105->63927,142.814:97.329,155.794:103.027,172.199:111.308,185.207:118.610,194.916:125.425,198.866:118.313,202.551:111.363,211.572:116.147,221.105:119.973,231.048:125.270,240.449:129.276,242.392:134.598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105->65385,142.814:97.329,155.794:103.027,172.199:111.308,185.207:118.610,194.916:125.425,197.616:127.354,213.369:138.991,222.971:147.010,233.022:153.415,239.844:158.207,244.948:162.321,253.540:169.247,263.170:177.010,273.541:183.542,287.395:193.229,295.831:199.530,309.789:205.728,307.614:210.781,303.921:217.527,303.034:220.186,299.489:219.408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105->66,142.814:97.329,130.791:90.707,115.938:83.891,98.846:77.007,89.400:72.165,75.350:65.577,62.374:59.313,54.849:55.263,47.679:49.139,40.809:41.372,35.471:35.856,23.833:26.340,13.949:16.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105->66880,142.814:97.329,155.794:103.027,172.199:111.308,185.207:118.610,194.916:125.425,197.616:127.354,213.369:138.991,222.971:147.010,233.022:153.415,239.844:158.207,234.423:166.563,232.022:166.358,229.198:168.632,225.653:168.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105->69933,142.814:97.329,155.794:103.027,172.199:111.308,185.207:118.610,194.916:125.425,198.866:118.313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105->71721,142.814:97.329,155.794:103.027,172.199:111.308,185.207:118.610,194.916:125.425,197.616:127.354,213.369:138.991,222.971:147.010,233.022:153.415,239.844:158.207,244.948:162.321,253.540:169.247,263.170:177.010,273.541:183.542,266.015:190.376,259.506:196.964,261.770:199.201,264.577:200.838,265.934:202.619,268.562:205.911,271.617:208.929,273.745:211.032,271.999:212.799,269.603:216.159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105->72897,142.814:97.329,155.794:103.027,172.199:111.308,185.207:118.610,194.916:125.425,197.616:127.354,213.369:138.991,222.971:147.010,233.022:153.415,239.844:158.207,244.948:162.321,253.540:169.247,263.170:177.010,273.541:183.542,287.395:193.229,295.831:199.530,309.789:205.728,323.589:208.748,335.464:209.478,341.921:209.634,347.233:210.050,362.972:211.453,376.773:212.234,377.269:207.599,376.158:201.725,370.983:196.328,367.109:189.263,368.141:182.992,370.983:179.262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105->72974,142.814:97.329,155.794:103.027,172.199:111.308,185.207:118.610,194.916:125.425,197.616:127.354,213.369:138.991,222.971:147.010,233.022:153.415,239.844:158.207,244.948:162.321,250.837:157.263,256.201:151.742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105->73767,142.814:97.329,155.794:103.027,172.199:111.308,185.207:118.610,194.916:125.425,197.616:127.354,213.369:138.991,222.971:147.010,233.022:153.415,239.844:158.207,244.948:162.321,253.540:169.247,263.170:177.010,273.541:183.542,266.015:190.376,259.506:196.964,261.770:199.201,264.577:200.838,265.934:202.619,268.562:205.911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105->74867,142.814:97.329,155.794:103.027,172.199:111.308,185.207:118.610,194.916:125.425,198.866:118.313,202.551:111.363,211.572:116.147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105->75205,142.814:97.329,155.794:103.027,172.199:111.308,185.207:118.610,194.916:125.425,197.616:127.354,213.369:138.991,222.971:147.010,233.022:153.415,239.844:158.207,244.948:162.321,250.837:157.263,256.201:151.742,259.065:147.524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105->76205,142.814:97.329,155.794:103.027,172.199:111.308,185.207:118.610,194.916:125.425,197.616:127.354,213.369:138.991,222.971:147.010,233.022:153.415,239.844:158.207,244.948:162.321,253.540:169.247,263.170:177.010,273.541:183.542,287.395:193.229,295.831:199.530,309.789:205.728,323.589:208.748,335.464:209.478,341.921:209.634,342.238:205.594,339.156:200.382,337.035:194.274,337.420:188.101,340.700:181.672,344.595:175.542,347.193:169.199,349.637:164.698,356.323:163.798,360.502:163.991,366.803:162.190,370.983:159.940,373.073:154.252,375.613:149.887,379.265:145.124,380.058:139.488,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105->77272,142.814:97.329,155.794:103.027,172.199:111.308,185.207:118.610,194.916:125.425,197.616:127.354,213.369:138.991,222.971:147.010,233.022:153.415,239.844:158.207,244.948:162.321,253.540:169.247,263.170:177.010,273.541:183.542,287.395:193.229,295.831:199.530,292.873:204.894,288.446:211.872,285.440:216.278,281.103:222.601,276.312:228.590,272.979:230.361,277.165:234.213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105->80824,142.814:97.329,155.794:103.027,172.199:111.308,185.207:118.610,194.916:125.425,197.616:127.354,213.369:138.991,216.992:130.220,221.105:119.973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105->81533,142.814:97.329,155.794:103.027,172.199:111.308,185.207:118.610,194.916:125.425,197.616:127.354,213.369:138.991,222.971:147.010,233.022:153.415,239.844:158.207,244.948:162.321,253.540:169.247,263.170:177.010,273.541:183.542,287.395:193.229,295.831:199.530,309.789:205.728,323.589:208.748,335.464:209.478,341.921:209.634,342.238:205.594,339.156:200.382,337.035:194.274,337.420:188.101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105->82985,142.814:97.329,155.794:103.027,172.199:111.308,185.207:118.610,194.916:125.425,197.616:127.354,213.369:138.991,211.594:141.393,210.584:143.939,210.732:148.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105->8318,142.814:97.329,155.794:103.027,172.199:111.308,185.207:118.610,194.916:125.425,197.616:127.354,213.369:138.991,222.971:147.010,233.022:153.415,239.844:158.207,244.948:162.321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105->84,142.814:97.329,155.794:103.027,172.199:111.308,185.207:118.610,194.916:125.425,197.616:127.354,213.369:138.991,222.971:147.010,233.022:153.415,239.844:158.207,244.948:162.321,253.540:169.247,263.170:177.010,273.541:183.542,287.395:193.229,295.831:199.530,292.873:204.894,288.446:211.872,285.440:216.278,281.103:222.601,276.312:228.590,272.979:230.361,267.250:233.225,259.282:236.454,254.126:241.349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105->87392,142.814:97.329,155.794:103.027,172.199:111.308,185.207:118.610,194.916:125.425,197.616:127.354,213.369:138.991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105->88,142.814:97.329,155.794:103.027,172.199:111.308,185.207:118.610,194.916:125.425,197.616:127.354,213.369:138.991,222.971:147.010,233.022:153.415,239.844:158.207,244.948:162.321,253.540:169.247,263.170:177.010,273.541:183.542,287.395:193.229,295.831:199.530,309.789:205.728,323.589:208.748,335.464:209.478,341.921:209.634,347.233:210.050,362.972:211.453,376.773:212.234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105->9048,142.814:97.329,155.794:103.027,172.199:111.308,185.207:118.610,194.916:125.425,197.616:127.354,213.369:138.991,222.971:147.010,233.022:153.415,239.844:158.207,244.948:162.321,253.540:169.247,263.170:177.010,273.541:183.542,287.395:193.229,295.831:199.530,299.242:195.278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105->93162,142.814:97.329,155.794:103.027,172.199:111.308,185.207:118.610,194.916:125.425,197.616:127.354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105->95,142.814:97.329,155.794:103.027,172.199:111.308,185.207:118.610,194.916:125.425,197.616:127.354,213.369:138.991,222.971:147.010,233.022:153.415,239.844:158.207,244.948:162.321,253.540:169.247,263.170:177.010,273.541:183.542,287.395:193.229,295.831:199.530,309.789:205.728,323.589:208.748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105->95815,142.814:97.329,155.794:103.027,172.199:111.308,185.207:118.610,194.916:125.425,197.616:127.354,213.369:138.991,222.971:147.010,233.022:153.415,239.844:158.207,244.948:162.321,253.540:169.247,263.170:177.010,273.541:183.542,266.015:190.376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105->96,142.814:97.329,130.791:90.707,115.938:83.891,98.846:77.007,89.400:72.165,75.350:65.577,62.374:59.313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105->97999,142.814:97.329,155.794:103.027,172.199:111.308,185.207:118.610,194.916:125.425,197.616:127.354,213.369:138.991,222.971:147.010,233.022:153.415,239.844:158.207,244.948:162.321,253.540:169.247,263.170:177.010,273.541:183.542,287.395:193.229,295.831:199.530,309.789:205.728,307.614:210.781,303.921:217.527,303.034:220.186,303.034:224.470,301.553:226.935,304.068:229.591,313.670:231.954,318.762:234.171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105->99,142.814:97.329,155.794:103.027,172.199:111.308,185.207:118.610,194.916:125.425,197.616:127.354,213.369:138.991,222.971:147.010,233.022:153.415,239.844:158.207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11404->120,295.606:173.922,293.252:166.883,292.512:160.225,289.702:155.541,284.986:152.808,279.519:149.801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11404->13651,295.606:173.922,298.542:180.289,294.046:186.564,287.395:193.229,295.831:199.530,292.873:204.894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11404->13702,295.606:173.922,298.542:180.289,294.046:186.564,287.395:193.229,273.541:183.542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11404->14185,295.606:173.922,298.583:174.490,302.782:177.268,304.882:179.465,306.078:181.726,304.946:184.788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11404->22,295.606:173.922,298.542:180.289,294.046:186.564,287.395:193.229,273.541:183.542,263.170:177.010,253.540:169.247,244.948:162.321,239.844:158.207,233.022:153.415,222.971:147.010,213.369:138.991,216.992:130.220,221.105:119.973,211.572:116.147,202.551:111.363,205.899:103.487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11404->2344,295.606:173.922,298.542:180.289,294.046:186.564,287.395:193.229,273.541:183.542,263.170:177.010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11404->23449,295.606:173.922,293.252:166.883,292.512:160.225,289.702:155.541,284.986:152.808,279.519:149.801,278.802:146.350,273.596:142.477,269.223:140.680,262.142:140.680,255.137:140.236,248.338:138.117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11404->26858,295.606:173.922,298.542:180.289,294.046:186.564,287.395:193.229,295.831:199.530,309.789:205.728,323.589:208.748,335.464:209.478,341.921:209.634,347.233:210.050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11404->28385,295.606:173.922,298.542:180.289,294.046:186.564,287.395:193.229,295.831:199.530,309.789:205.728,323.589:208.748,335.464:209.478,341.921:209.634,342.238:205.594,339.156:200.382,337.035:194.274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11404->29250,295.606:173.922,298.583:174.490,302.782:177.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11404->31591,295.606:173.922,298.542:180.289,294.046:186.564,287.395:193.229,273.541:183.542,263.170:177.010,253.540:169.247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11404->32,295.606:173.922,298.542:180.289,294.046:186.564,287.395:193.229,273.541:183.542,266.015:190.376,259.506:196.964,253.235:196.647,247.361:193.392,240.376:190.296,239.106:185.931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11404->32446,295.606:173.922,298.542:180.289,294.046:186.564,287.395:193.229,295.831:199.530,309.789:205.728,307.614:210.781,303.921:217.527,303.034:220.186,303.034:224.470,301.553:226.935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11404->41841,295.606:173.922,298.542:180.289,294.046:186.564,287.395:193.229,295.831:199.530,309.789:205.728,323.589:208.748,335.464:209.478,341.921:209.634,342.238:205.594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11404->43270,295.606:173.922,293.252:166.883,292.512:160.225,289.702:155.541,284.986:152.808,279.519:149.801,278.802:146.350,273.596:142.477,269.223:140.680,262.142:140.680,255.137:140.236,248.338:138.117,242.392:134.598,240.449:129.276,241.499:125.514,243.600:117.709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11404->44615,295.606:173.922,298.542:180.289,294.046:186.564,287.395:193.229,295.831:199.530,309.789:205.728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11404->49,295.606:173.922,298.542:180.289,294.046:186.564,287.395:193.229,295.831:199.530,309.789:205.728,323.589:208.748,335.464:209.478,341.921:209.634,347.233:210.050,346.414:220.501,347.233:231.470,342.284:235.228,339.995:239.670,337.398:245.240,333.639:250.297,327.249:249.579,324.140:249.853,323.730:252.620,319.322:252.825,317.921:257.472,310.951:262.358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11404->52980,295.606:173.922,298.542:180.289,294.046:186.564,287.395:193.229,295.831:199.530,292.873:204.894,288.446:211.872,294.565:214.523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11404->74523,295.606:173.922,298.542:180.289,294.046:186.564,287.395:193.229,295.831:199.530,309.789:205.728,323.589:208.748,335.464:209.478,341.921:209.634,342.238:205.594,339.156:200.382,337.035:194.274,337.420:188.101,340.700:181.672,344.595:175.542,347.193:169.199,349.637:164.698,356.323:163.798,360.502:163.991,366.803:162.190,370.983:159.940,373.073:154.252,375.613:149.887,379.265:145.124,380.058:139.488,380.579:129.453,380.448:122.917,376.784:117.838,374.253:113.458,372.904:107.029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11404->79100,295.606:173.922,298.542:180.289,294.046:186.564,287.395:193.229,295.831:199.530,292.873:204.894,288.446:211.872,285.440:216.278,281.103:222.601,279.812:220.553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11404->80124,295.606:173.922,293.252:166.883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11404->81533,295.606:173.922,298.542:180.289,294.046:186.564,287.395:193.229,295.831:199.530,309.789:205.728,323.589:208.748,335.464:209.478,341.921:209.634,342.238:205.594,339.156:200.382,337.035:194.274,337.420:188.101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11404->8318,295.606:173.922,298.542:180.289,294.046:186.564,287.395:193.229,273.541:183.542,263.170:177.010,253.540:169.247,244.948:162.321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11404->84,295.606:173.922,298.542:180.289,294.046:186.564,287.395:193.229,295.831:199.530,292.873:204.894,288.446:211.872,285.440:216.278,281.103:222.601,276.312:228.590,272.979:230.361,267.250:233.225,259.282:236.454,254.126:241.349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11404->88,295.606:173.922,298.542:180.289,294.046:186.564,287.395:193.229,295.831:199.530,309.789:205.728,323.589:208.748,335.464:209.478,341.921:209.634,347.233:210.050,362.972:211.453,376.773:212.234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11404->9048,295.606:173.922,298.542:180.289,294.046:186.564,287.395:193.229,295.831:199.530,299.242:195.278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11404->95,295.606:173.922,298.542:180.289,294.046:186.564,287.395:193.229,295.831:199.530,309.789:205.728,323.589:208.748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11404->99,295.606:173.922,298.542:180.289,294.046:186.564,287.395:193.229,273.541:183.542,263.170:177.010,253.540:169.247,244.948:162.321,239.844:158.207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11881->105,222.971:147.010,213.369:138.991,197.616:127.354,194.916:125.425,185.207:118.610,172.199:111.308,155.794:103.027,142.814:97.329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11881->120,222.971:147.010,233.022:153.415,239.844:158.207,244.948:162.321,250.837:157.263,256.201:151.742,259.065:147.524,262.142:140.680,269.223:140.680,273.596:142.477,278.802:146.350,279.519:149.801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11881->13,222.971:147.010,233.022:153.415,239.844:158.207,244.948:162.321,253.540:169.247,263.170:177.010,273.541:183.542,287.395:193.229,295.831:199.530,309.789:205.728,323.589:208.748,335.464:209.478,341.921:209.634,347.233:210.050,362.972:211.453,376.773:212.234,389.688:214.526,399.251:216.457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11881->13568,222.971:147.010,213.369:138.991,216.992:130.220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11881->13702,222.971:147.010,233.022:153.415,239.844:158.207,244.948:162.321,253.540:169.247,263.170:177.010,273.541:183.542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11881->14185,222.971:147.010,233.022:153.415,239.844:158.207,244.948:162.321,253.540:169.247,263.170:177.010,273.541:183.542,287.395:193.229,295.831:199.530,299.242:195.278,302.353:188.697,304.946:184.788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11881->21444,222.971:147.010,233.022:153.415,239.844:158.207,244.948:162.321,250.837:157.263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11881->22,222.971:147.010,213.369:138.991,216.992:130.220,221.105:119.973,211.572:116.147,202.551:111.363,205.899:103.487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11881->2344,222.971:147.010,233.022:153.415,239.844:158.207,244.948:162.321,253.540:169.247,263.170:177.010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11881->26858,222.971:147.010,233.022:153.415,239.844:158.207,244.948:162.321,253.540:169.247,263.170:177.010,273.541:183.542,287.395:193.229,295.831:199.530,309.789:205.728,323.589:208.748,335.464:209.478,341.921:209.634,347.233:210.050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11881->2757,222.971:147.010,233.022:153.415,239.844:158.207,244.948:162.321,253.540:169.247,263.170:177.010,273.541:183.542,287.395:193.229,295.831:199.530,299.242:195.278,302.353:188.697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11881->31591,222.971:147.010,233.022:153.415,239.844:158.207,244.948:162.321,253.540:169.247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11881->32,222.971:147.010,233.022:153.415,239.844:158.207,234.423:166.563,233.788:176.485,234.820:180.374,239.106:185.931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11881->33,222.971:147.010,213.369:138.991,197.616:127.354,194.916:125.425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
